Day,Day of Year (Day),Start Time of Day (hr),Start time (hr),Fixture,Mains Temperature (deg F),Duration (min),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Setpoint_WaterHeater
1D4,231,6.02,5526.02,FAUC,70.017,0.167,0.5,0.126306295,0.021093151,125
1D4,231,6.04,5526.04,FAUC,70.017,0.5,0.5,0.489017735,0.244508867,125
1D4,231,6.11,5526.11,FAUC,70.017,0.667,0.5,0.385625414,0.257212151,125
1D4,231,6.14,5526.14,FAUC,70.017,2,0.5,0.622030559,1.244061117,125
1D4,231,6.19,5526.19,FAUC,70.017,1.5,0.5,0.525903644,0.788855466,125
1D4,231,6.34,5526.34,FAUC,70.017,0.167,0.5,0.126306295,0.021093151,125
1D4,231,16.83,5536.83,FAUC,70.017,0.333,0.5,0.177164139,0.058995658,125
1D4,231,17.01,5537.01,FAUC,70.017,0.167,0.5,0.758955524,0.126745573,125
1D4,231,17.26,5537.26,FAUC,70.017,0.167,0.5,0.126306295,0.021093151,125
1D4,231,17.91,5537.91,FAUC,70.017,0.167,0.5,0.202313623,0.033786375,125
1D4,231,17.92,5537.92,FAUC,70.017,0.167,0.5,0.379477762,0.063372786,125
1D4,231,18.84,5538.84,FAUC,70.017,0.5,0.5,0.295087273,0.147543637,125
1D4,231,18.87,5538.87,FAUC,70.017,0.167,0.5,0.354328279,0.059172823,125
1D4,231,18.88,5538.88,FAUC,70.017,0.167,0.5,0.177164139,0.029586411,125
1D4,231,19.44,5539.44,FAUC,70.017,0.5,0.5,0.109539973,0.054769986,125
1D4,231,19.45,5539.45,FAUC,70.017,1,0.5,0.404627246,0.404627246,125
1D4,231,19.46,5539.46,FAUC,70.017,0.167,0.5,0.480634574,0.080265974,125
1D4,231,19.47,5539.47,FAUC,70.017,0.833,0.5,0.359358175,0.29934536,125
1D4,231,19.49,5539.49,FAUC,70.017,0.333,0.5,0.19001832,0.063276101,125
1D4,231,21.57,5541.57,FAUC,70.017,0.167,0.5,0.202313623,0.033786375,125
1D4,231,21.59,5541.59,FAUC,70.017,0.333,0.5,0.114010992,0.03796566,125
3D1,232,0.21,5544.21,SHWR,70.015,5.5,0.636264436,0.696252701,3.829389855,125
3D1,232,8.8,5552.8,SHWR,70.015,5.667,0.636264436,0.715454767,4.054482166,125
3D1,232,9.08,5553.08,FAUC,70.015,0.5,0.5,0.448219684,0.224109842,125
3D1,232,9.54,5553.54,FAUC,70.015,0.167,0.5,0.40798051,0.068132745,125
3D1,232,9.61,5553.61,FAUC,70.015,1.167,0.5,0.445984174,0.520463531,125
3D1,232,9.64,5553.64,FAUC,70.015,0.167,0.5,0.552170882,0.092212537,125
3D1,232,9.66,5553.66,FAUC,70.015,0.333,0.5,0.504107425,0.167867773,125
3D1,232,9.67,5553.67,FAUC,70.015,0.833,0.5,0.480075696,0.399903055,125
3D1,232,9.74,5553.74,FAUC,70.015,0.167,0.5,0.456043968,0.076159343,125
3D1,232,10.21,5554.21,FAUC,70.015,0.167,0.5,0.144190372,0.024079792,125
3D1,232,10.25,5554.25,SHWR,70.015,5,0.636264436,0.608065433,3.040327167,125
3D1,232,10.6,5554.6,FAUC,70.015,0.333,0.5,0.480075696,0.159865207,125
3D1,232,10.75,5554.75,FAUC,70.015,0.667,0.5,0.936678541,0.624764587,125
3D1,232,10.79,5554.79,FAUC,70.015,1,0.5,0.816519898,0.816519898,125
3D1,232,10.82,5554.82,FAUC,70.015,0.5,0.5,0.312412473,0.156206236,125
3D1,232,11.11,5555.11,FAUC,70.015,0.667,0.5,0.414128162,0.276223484,125
3D1,232,11.13,5555.13,FAUC,70.015,0.5,0.5,0.480075696,0.240037848,125
3D1,232,11.21,5555.21,FAUC,70.015,0.5,0.5,0.488458857,0.244229429,125
3D1,232,11.23,5555.23,FAUC,70.015,0.167,0.5,0.216285558,0.036119688,125
3D1,232,11.82,5555.82,FAUC,70.015,0.333,0.5,0.444307542,0.147954411,125
3D1,232,11.99,5555.99,FAUC,70.015,1,0.5,0.496283141,0.496283141,125
3D1,232,12.1,5556.1,FAUC,70.015,0.333,0.5,0.348180627,0.115944149,125
3D1,232,12.39,5556.39,FAUC,70.015,0.5,0.5,0.36047593,0.180237965,125
3D1,232,12.43,5556.43,FAUC,70.015,0.833,0.5,0.418040304,0.348227573,125
3D1,232,13.11,5557.11,FAUC,70.015,0.5,0.5,0.368300214,0.184150107,125
3D1,232,13.23,5557.23,FAUC,70.015,0.167,0.5,0.383948782,0.064119447,125
3D1,232,13.24,5557.24,FAUC,70.015,0.333,0.5,0.348180627,0.115944149,125
3D1,232,13.3,5557.3,FAUC,70.015,0.5,0.5,0.383948782,0.191974391,125
3D1,232,13.54,5557.54,FAUC,70.015,0.5,0.5,0.320236757,0.160118378,125
3D1,232,13.91,5557.91,FAUC,70.015,0.167,0.5,0.336444202,0.056186182,125
3D1,232,14.01,5558.01,SHWR,70.015,6.667,0.636264436,0.704786953,4.698814614,125
3D1,232,14.05,5558.05,FAUC,70.015,2.5,0.5,0.629295965,1.573239913,125
3D1,232,14.14,5558.14,FAUC,70.015,0.333,0.5,0.336444202,0.112035919,125
3D1,232,14.17,5558.17,FAUC,70.015,1,0.5,0.356004911,0.356004911,125
3D1,232,14.2,5558.2,FAUC,70.015,0.333,0.5,0.396244085,0.13194928,125
3D1,232,14.81,5558.81,BATH,70.015,2.833,0.636264436,2.458575676,6.965144892,125
3D1,232,14.91,5558.91,FAUC,70.015,1.167,0.5,0.346503995,0.404370162,125
3D1,232,16.16,5560.16,FAUC,70.015,0.167,0.5,0.456043968,0.076159343,125
3D1,232,16.44,5560.44,FAUC,70.015,0.167,0.5,0.216285558,0.036119688,125
3D1,232,16.45,5560.45,FAUC,70.015,3.333,0.5,0.50298967,1.676464571,125
3D1,232,16.51,5560.51,FAUC,70.015,0.5,0.5,0.448219684,0.224109842,125
3D1,232,16.82,5560.82,FAUC,70.015,0.167,0.5,0.383948782,0.064119447,125
3D1,232,16.83,5560.83,FAUC,70.015,0.333,0.5,0.336444202,0.112035919,125
3D1,232,16.85,5560.85,FAUC,70.015,0.5,0.5,0.416363671,0.208181836,125
3D1,232,16.88,5560.88,FAUC,70.015,1.333,0.5,0.588497914,0.784467719,125
3D1,232,16.89,5560.89,FAUC,70.015,0.333,0.5,0.432012239,0.143860076,125
3D1,232,16.9,5560.9,DWSH,70.015,1,1,1.19823317,1.19823317,125
3D1,232,16.92,5560.92,FAUC,70.015,0.333,0.5,0.264349016,0.088028222,125
3D1,232,16.95,5560.95,FAUC,70.015,0.333,0.5,0.348180627,0.115944149,125
3D1,232,17,5561,DWSH,70.015,0.5,1,0.822667549,0.411333775,125
3D1,232,17.09,5561.09,FAUC,70.015,0.167,0.5,0.216285558,0.036119688,125
3D1,232,17.17,5561.17,DWSH,70.015,1.667,1,1.190408886,1.984411613,125
3D1,232,17.26,5561.26,FAUC,70.015,0.167,0.5,0.144190372,0.024079792,125
3D1,232,17.31,5561.31,DWSH,70.015,1.667,1,1.19599766,1.993728099,125
3D1,232,17.36,5561.36,FAUC,70.015,0.5,0.5,0.504107425,0.252053712,125
3D1,232,17.37,5561.37,FAUC,70.015,0.833,0.5,0.446543052,0.371970362,125
3D1,232,17.73,5561.73,FAUC,70.015,0.667,0.5,0.510255076,0.340340136,125
3D1,232,17.88,5561.88,FAUC,70.015,0.333,0.5,0.30011717,0.099939018,125
3D1,232,17.99,5561.99,FAUC,70.015,0.333,0.5,0.30011717,0.099939018,125
3D1,232,18.09,5562.09,FAUC,70.015,1.667,0.5,0.355446034,0.592528538,125
3D1,232,18.23,5562.23,FAUC,70.015,0.333,0.5,0.228021984,0.075931321,125
3D1,232,18.52,5562.52,FAUC,70.015,0.667,0.5,0.480075696,0.320210489,125
3D1,232,18.54,5562.54,FAUC,70.015,0.5,0.5,0.432012239,0.216006119,125
3D1,232,18.55,5562.55,FAUC,70.015,0.833,0.5,0.432012239,0.359866195,125
3D1,232,18.59,5562.59,FAUC,70.015,0.167,0.5,0.528139154,0.088199239,125
3D1,232,18.6,5562.6,FAUC,70.015,0.167,0.5,0.192253829,0.03210639,125
3D1,232,18.64,5562.64,FAUC,70.015,0.333,0.5,0.192253829,0.064020525,125
3D1,232,18.75,5562.75,FAUC,70.015,0.167,0.5,0.288380744,0.048159584,125
3D1,232,19.69,5563.69,FAUC,70.015,0.5,0.5,0.336444202,0.168222101,125
3D1,232,19.71,5563.71,FAUC,70.015,0.333,0.5,0.192253829,0.064020525,125
3D1,232,19.77,5563.77,FAUC,70.015,2.333,0.5,0.502430793,1.172171039,125
3D1,232,19.81,5563.81,FAUC,70.015,0.167,0.5,0.216285558,0.036119688,125
3D1,232,19.83,5563.83,FAUC,70.015,0.5,0.5,0.336444202,0.168222101,125
3D1,232,19.84,5563.84,FAUC,70.015,0.167,0.5,0.40798051,0.068132745,125
3D1,232,19.89,5563.89,FAUC,70.015,1.667,0.5,0.504107425,0.840347077,125
3D1,232,19.97,5563.97,FAUC,70.015,0.333,0.5,0.240317287,0.080025657,125
3D1,232,19.98,5563.98,FAUC,70.015,0.167,0.5,0.192253829,0.03210639,125
3D1,232,19.98,5563.98,FAUC,70.015,0.167,0.5,0.144190372,0.024079792,125
3D1,232,19.99,5563.99,FAUC,70.015,0.667,0.5,0.30011717,0.200178152,125
3D1,232,20.01,5564.01,FAUC,70.015,0.167,0.5,0.216285558,0.036119688,125
3D1,232,20.02,5564.02,FAUC,70.015,0.167,0.5,0.528139154,0.088199239,125
3D1,232,20.03,5564.03,FAUC,70.015,0.167,0.5,0.336444202,0.056186182,125
3D1,232,20.04,5564.04,FAUC,70.015,0.167,0.5,0.383948782,0.064119447,125
3D1,232,20.07,5564.07,FAUC,70.015,0.333,0.5,0.432012239,0.143860076,125
3D1,232,20.08,5564.08,FAUC,70.015,0.333,0.5,0.396244085,0.13194928,125
3D1,232,20.1,5564.1,FAUC,70.015,0.167,0.5,0.40798051,0.068132745,125
3D1,232,20.57,5564.57,FAUC,70.015,0.167,0.5,0.264349016,0.044146286,125
3D1,232,20.82,5564.82,FAUC,70.015,3.167,0.5,0.270496667,0.856662945,125
3D1,232,20.93,5564.93,FAUC,70.015,1.667,0.5,0.199519236,0.332598566,125
3D1,232,20.96,5564.96,FAUC,70.015,0.333,0.5,0.179958526,0.059926189,125
3D1,232,20.98,5564.98,FAUC,70.015,1.167,0.5,0.150896901,0.176096684,125
3D1,232,21.36,5565.36,FAUC,70.015,3.167,0.5,0.26770228,0.847813121,125
3D1,232,21.75,5565.75,FAUC,70.015,3.333,0.5,0.446543052,1.488327991,125
3D1,232,22.16,5566.16,FAUC,70.015,0.5,0.5,0.224109842,0.112054921,125
3D1,232,22.33,5566.33,FAUC,70.015,4.333,0.5,0.203431378,0.88146816,125
3D1,232,22.78,5566.78,CWSH,70.015,4,0.22,0.128362964,0.513451855,125
3D1,232,22.86,5566.86,CWSH,70.015,4.167,0.22,0.041558124,0.173172704,125
3D1,232,22.96,5566.96,CWSH,70.015,1.5,0.22,0.071312758,0.106969137,125
3D1,232,23.01,5567.01,CWSH,70.015,0.667,0.22,0.160330752,0.106940611,125
3D1,232,23.03,5567.03,CWSH,70.015,2.833,0.22,0.064181482,0.181826138,125
3D1,232,23.08,5567.08,CWSH,70.015,2,0.22,0.120739876,0.241479752,125
3D1,232,23.14,5567.14,CWSH,70.015,2.833,0.22,0.172380149,0.488352961,125
3D1,232,23.2,5567.2,CWSH,70.015,2.667,0.22,0.190331291,0.507613554,125
3D1,232,23.31,5567.31,CWSH,70.015,4,0.22,0.1785278,0.714111201,125
3D1,232,23.38,5567.38,FAUC,70.015,0.333,0.5,0.516402728,0.171962108,125
3D1,232,23.5,5567.5,CWSH,70.015,0.667,0.22,0.114346318,0.076268994,125
2D4,233,7.11,5575.11,FAUC,69.8735,0.333,0.5,0.316324615,0.105336097,125
2D4,233,8.6,5576.6,FAUC,69.8735,0.833,0.5,0.349298382,0.290965552,125
2D4,233,8.67,5576.67,FAUC,69.8735,2,0.5,0.641032391,1.282064781,125
2D4,233,8.87,5576.87,FAUC,69.8735,0.5,0.5,0.101156811,0.050578406,125
2D4,233,9.07,5577.07,SHWR,69.8735,4.167,0.637198081,1.11962749,4.66548775,125
2D4,233,9.14,5577.14,FAUC,69.8735,0.167,0.5,0.480634574,0.080265974,125
2D4,233,9.21,5577.21,FAUC,69.8735,0.167,0.5,0.177164139,0.029586411,125
2D4,233,9.24,5577.24,FAUC,69.8735,0.167,0.5,0.227463106,0.037986339,125
2D4,233,9.32,5577.32,FAUC,69.8735,1,0.5,0.303470434,0.303470434,125
2D4,233,9.75,5577.75,FAUC,69.8735,0.333,0.5,0.177164139,0.058995658,125
2D4,233,11.79,5579.79,FAUC,69.8735,0.167,0.5,0.303470434,0.050679563,125
2D4,233,11.83,5579.83,FAUC,69.8735,0.333,0.5,0.303470434,0.101055655,125
2D4,233,12.31,5580.31,FAUC,69.8735,0.167,0.5,0.303470434,0.050679563,125
2D4,233,12.64,5580.64,FAUC,69.8735,0.167,0.5,0.303470434,0.050679563,125
2D4,233,12.65,5580.65,FAUC,69.8735,0.833,0.5,0.506342935,0.421783665,125
2D4,233,13.02,5581.02,FAUC,69.8735,0.333,0.5,0.114010992,0.03796566,125
2D4,233,14.63,5582.63,FAUC,69.8735,0.167,0.5,0.227463106,0.037986339,125
2D4,233,15.79,5583.79,CWSH,69.8735,3.5,0.22,0.430089701,1.505313952,125
2D4,233,16.08,5584.08,CWSH,69.8735,4.5,0.22,0.317956537,1.430804416,125
2D4,233,16.25,5584.25,CWSH,69.8735,0.5,0.22,0.185904982,0.092952491,125
2D4,233,16.26,5584.26,CWSH,69.8735,0.5,0.22,0.162543906,0.081271953,125
2D4,233,17.84,5585.84,FAUC,69.8735,0.5,0.5,0.134689456,0.067344728,125
2D4,233,21.69,5589.69,FAUC,69.8735,0.167,0.5,0.177164139,0.029586411,125
2D4,233,21.73,5589.73,FAUC,69.8735,0.5,0.5,0.379477762,0.189738881,125
2D4,233,21.74,5589.74,FAUC,69.8735,0.333,0.5,0.240317287,0.080025657,125
2D4,233,21.75,5589.75,FAUC,69.8735,0.5,0.5,0.193930462,0.096965231,125
2D4,233,21.82,5589.82,FAUC,69.8735,0.5,0.5,0.253171467,0.126585734,125
2D4,233,22.78,5590.78,FAUC,69.8735,0.333,0.5,0.202313623,0.067370436,125
3.00E+01,234,7.69,5599.69,FAUC,69.872,0.333,0.5,1.116637068,0.371840144,125
3.00E+01,234,7.89,5599.89,FAUC,69.872,0.167,0.5,0.168222101,0.028093091,125
3.00E+01,234,8.2,5600.2,FAUC,69.872,2.667,0.5,0.978594347,2.609911124,125
3.00E+01,234,8.8,5600.8,FAUC,69.872,0.333,0.5,1.104900642,0.367931914,125
3.00E+01,234,8.8,5600.8,FAUC,69.872,0.167,0.5,0.480075696,0.080172641,125
3.00E+01,234,8.84,5600.84,FAUC,69.872,0.167,0.5,0.168222101,0.028093091,125
3.00E+01,234,8.88,5600.88,FAUC,69.872,0.333,0.5,1.224500408,0.407758636,125
3.00E+01,234,8.89,5600.89,FAUC,69.872,0.167,0.5,0.528139154,0.088199239,125
3.00E+01,234,8.93,5600.93,FAUC,69.872,1.5,0.5,0.512490586,0.768735879,125
3.00E+01,234,8.96,5600.96,FAUC,69.872,0.167,0.5,0.216285558,0.036119688,125
3.00E+01,234,9.6,5601.6,SHWR,69.872,7.667,0.637207952,1.062665455,8.14745604,125
3.00E+01,234,9.77,5601.77,FAUC,69.872,0.167,0.5,0.168222101,0.028093091,125
3.00E+01,234,9.81,5601.81,SHWR,69.872,7.833,0.637207952,1.062665455,8.323858505,125
3.00E+01,234,10.08,5602.08,FAUC,69.872,0.333,0.5,0.480075696,0.159865207,125
3.00E+01,234,10.66,5602.66,FAUC,69.872,3.333,0.5,0.540434457,1.801268044,125
3.00E+01,234,10.8,5602.8,CWSH,69.872,5,0.22,0.282546064,1.41273032,125
3.00E+01,234,11.09,5603.09,CWSH,69.872,0.5,0.22,0.16918337,0.084591685,125
3.00E+01,234,11.11,5603.11,CWSH,69.872,0.333,0.22,0.261644049,0.087127468,125
3.00E+01,234,11.16,5603.16,CWSH,69.872,4.667,0.22,0.291398682,1.35995765,125
3.00E+01,234,11.25,5603.25,FAUC,69.872,0.167,0.5,0.312412473,0.052172883,125
3.00E+01,234,11.27,5603.27,FAUC,69.872,1.167,0.5,0.634884739,0.740910491,125
3.00E+01,234,11.35,5603.35,CWSH,69.872,0.5,0.22,0.171888337,0.085944168,125
3.00E+01,234,11.37,5603.37,CWSH,69.872,0.333,0.22,0.240004315,0.079921437,125
3.00E+01,234,11.51,5603.51,FAUC,69.872,0.333,0.5,0.216285558,0.072023091,125
3.00E+01,234,11.61,5603.61,FAUC,69.872,0.5,0.5,0.480075696,0.240037848,125
3.00E+01,234,11.92,5603.92,FAUC,69.872,0.167,0.5,0.120158643,0.020066493,125
3.00E+01,234,11.93,5603.93,FAUC,69.872,0.333,0.5,0.876319781,0.291814487,125
3.00E+01,234,11.95,5603.95,FAUC,69.872,2.167,0.5,0.014530813,0.031488271,125
3.00E+01,234,12.04,5604.04,FAUC,69.872,0.167,0.5,0.168222101,0.028093091,125
3.00E+01,234,12.08,5604.08,CWSH,69.872,3.333,0.22,0.42886017,1.429390948,125
3.00E+01,234,12.36,5604.36,CWSH,69.872,0.5,0.22,0.159347127,0.079673564,125
3.00E+01,234,12.41,5604.41,CWSH,69.872,4.667,0.22,0.296070897,1.381762878,125
3.00E+01,234,12.57,5604.57,CWSH,69.872,0.667,0.22,0.202626594,0.135151938,125
3.00E+01,234,12.6,5604.6,CWSH,69.872,0.5,0.22,0.168691558,0.084345779,125
3.00E+01,234,12.62,5604.62,FAUC,69.872,0.5,0.5,0.576202611,0.288101305,125
3.00E+01,234,15.27,5607.27,FAUC,69.872,0.5,0.5,0.480075696,0.240037848,125
3.00E+01,234,15.35,5607.35,FAUC,69.872,0.667,0.5,0.582350263,0.388427625,125
3.00E+01,234,16.82,5608.82,CWSH,69.872,5.167,0.22,0.275414788,1.423068211,125
3.00E+01,234,17.12,5609.12,CWSH,69.872,0.333,0.22,0.244184719,0.081313511,125
3.00E+01,234,17.13,5609.13,CWSH,69.872,0.5,0.22,0.160084846,0.080042423,125
3.00E+01,234,17.19,5609.19,CWSH,69.872,4.833,0.22,0.285496937,1.379806695,125
3.00E+01,234,17.38,5609.38,CWSH,69.872,0.5,0.22,0.150986321,0.075493161,125
3.00E+01,234,17.39,5609.39,CWSH,69.872,0.333,0.22,0.212462837,0.070750125,125
3.00E+01,234,17.55,5609.55,FAUC,69.872,0.167,0.5,0.216285558,0.036119688,125
3.00E+01,234,17.6,5609.6,FAUC,69.872,0.667,0.5,0.558318534,0.372398462,125
3.00E+01,234,17.74,5609.74,FAUC,69.872,0.5,0.5,0.248141571,0.124070785,125
3.00E+01,234,17.79,5609.79,FAUC,69.872,0.167,0.5,0.312412473,0.052172883,125
3.00E+01,234,18.2,5610.2,FAUC,69.872,0.333,0.5,0.30011717,0.099939018,125
3.00E+01,234,18.22,5610.22,FAUC,69.872,0.167,0.5,0.216285558,0.036119688,125
3.00E+01,234,18.25,5610.25,FAUC,69.872,0.333,0.5,0.396244085,0.13194928,125
3.00E+01,234,19.11,5611.11,FAUC,69.872,0.167,0.5,0.120158643,0.020066493,125
3.00E+01,234,19.11,5611.11,FAUC,69.872,0.333,0.5,0.6605931,0.219977502,125
3.00E+01,234,19.59,5611.59,FAUC,69.872,0.167,0.5,0.168222101,0.028093091,125
3.00E+01,234,19.68,5611.68,FAUC,69.872,0.667,0.5,0.588497914,0.392528109,125
3.00E+01,234,21.05,5613.05,FAUC,69.872,0.333,0.5,0.312412473,0.104033353,125
3.00E+01,234,21.15,5613.15,SHWR,69.872,8.833,0.637207952,0.895288523,7.908083524,125
3.00E+01,234,21.3,5613.3,FAUC,69.872,0.833,0.5,0.398479594,0.331933502,125
3.00E+01,234,21.32,5613.32,FAUC,69.872,3.333,0.5,0.568937205,1.896267703,125
3.00E+01,234,21.39,5613.39,DWSH,69.872,2,1,0.694125745,1.38825149,125
3.00E+01,234,21.52,5613.52,DWSH,69.872,2.167,1,0.656122081,1.421816549,125
3.00E+01,234,21.57,5613.57,FAUC,69.872,0.167,0.5,0.264349016,0.044146286,125
3.00E+01,234,21.65,5613.65,FAUC,69.872,0.333,0.5,0.396244085,0.13194928,125
3.00E+01,234,22.05,5614.05,DWSH,69.872,2,1,0.682948197,1.365896393,125
3.00E+01,234,22.15,5614.15,DWSH,69.872,2,1,0.705303293,1.410606586,125
4.00E+02,235,1.16,5617.16,FAUC,69.8745,0.167,0.5,0.152014656,0.025386448,125
4.00E+02,235,1.22,5617.22,FAUC,69.8745,1.167,0.5,0.357681543,0.417414361,125
4.00E+02,235,1.25,5617.25,FAUC,69.8745,1.333,0.5,0.31297135,0.41719081,125
4.00E+02,235,8.54,5624.54,FAUC,69.8745,1,0.5,0.44263091,0.44263091,125
4.00E+02,235,8.57,5624.57,FAUC,69.8745,0.5,0.5,0.497400896,0.248700448,125
4.00E+02,235,8.58,5624.58,FAUC,69.8745,0.667,0.5,0.664505242,0.443224996,125
4.00E+02,235,8.6,5624.6,FAUC,69.8745,0.5,0.5,0.438718768,0.219359384,125
4.00E+02,235,8.61,5624.61,FAUC,69.8745,0.167,0.5,0.329178795,0.054972859,125
4.00E+02,235,9.02,5625.02,FAUC,69.8745,1.667,0.5,0.629854842,1.049968022,125
4.00E+02,235,9.1,5625.1,FAUC,69.8745,0.5,0.5,0.438718768,0.219359384,125
4.00E+02,235,9.11,5625.11,FAUC,69.8745,0.5,0.5,0.160397817,0.080198909,125
4.00E+02,235,9.25,5625.25,FAUC,69.8745,0.167,0.5,0.506342935,0.08455927,125
4.00E+02,235,9.33,5625.33,FAUC,69.8745,2,0.5,0.524785889,1.049571778,125
4.00E+02,235,9.36,5625.36,FAUC,69.8745,3,0.5,0.496283141,1.488849424,125
4.00E+02,235,9.42,5625.42,FAUC,69.8745,0.833,0.5,0.561671798,0.467872608,125
4.00E+02,235,9.52,5625.52,FAUC,69.8745,0.333,0.5,0.164309959,0.054715216,125
4.00E+02,235,9.79,5625.79,FAUC,69.8745,0.5,0.5,0.497400896,0.248700448,125
4.00E+02,235,9.99,5625.99,FAUC,69.8745,3.167,0.5,0.652768816,2.067318841,125
4.00E+02,235,10.14,5626.14,CWSH,69.8745,5,0.22,0.211725118,1.058625592,125
4.00E+02,235,10.52,5626.52,CWSH,69.8745,0.167,0.22,0.078444033,0.013100154,125
4.00E+02,235,10.53,5626.53,CWSH,69.8745,0.167,0.22,0.138691018,0.0231614,125
4.00E+02,235,10.58,5626.58,CWSH,69.8745,4.833,0.22,0.203364312,0.982859722,125
4.00E+02,235,10.76,5626.76,CWSH,69.8745,0.167,0.22,0.078444033,0.013100154,125
4.00E+02,235,10.77,5626.77,CWSH,69.8745,0.333,0.22,0.069345509,0.023092055,125
4.00E+02,235,10.81,5626.81,FAUC,69.8745,0.333,0.5,0.493488754,0.164331755,125
4.00E+02,235,10.82,5626.82,FAUC,69.8745,0.667,0.5,0.436483258,0.291134333,125
4.00E+02,235,10.86,5626.86,CWSH,69.8745,4.667,0.22,0.213446461,0.996154633,125
4.00E+02,235,11.11,5627.11,FAUC,69.8745,0.333,0.5,0.417481426,0.139021315,125
4.00E+02,235,11.29,5627.29,FAUC,69.8745,1.167,0.5,0.404627246,0.472199996,125
4.00E+02,235,11.3,5627.3,FAUC,69.8745,0.5,0.5,0.379477762,0.189738881,125
4.00E+02,235,11.32,5627.32,FAUC,69.8745,0.333,0.5,0.417481426,0.139021315,125
4.00E+02,235,11.64,5627.64,FAUC,69.8745,0.333,0.5,0.164309959,0.054715216,125
4.00E+02,235,11.71,5627.71,FAUC,69.8745,0.167,0.5,0.152014656,0.025386448,125
4.00E+02,235,12.1,5628.1,FAUC,69.8745,0.5,0.5,0.219079945,0.109539973,125
4.00E+02,235,12.23,5628.23,SHWR,69.8745,6.667,0.637191499,1.119615926,7.464479377,125
4.00E+02,235,12.44,5628.44,BATH,69.8745,2.167,0.637191499,2.516999161,5.454337182,125
4.00E+02,235,12.46,5628.46,FAUC,69.8745,0.5,0.5,0.337561956,0.168780978,125
4.00E+02,235,12.48,5628.48,FAUC,69.8745,0.333,0.5,0.417481426,0.139021315,125
4.00E+02,235,12.48,5628.48,FAUC,69.8745,1,0.5,0.333090937,0.333090937,125
4.00E+02,235,12.56,5628.56,FAUC,69.8745,0.167,0.5,0.506342935,0.08455927,125
4.00E+02,235,12.6,5628.6,BATH,69.8745,0.833,0.637191499,2.767701964,2.305495736,125
4.00E+02,235,12.63,5628.63,FAUC,69.8745,0.833,0.5,0.23305188,0.194132216,125
4.00E+02,235,12.66,5628.66,FAUC,69.8745,0.333,0.5,0.253171467,0.084306099,125
4.00E+02,235,19.16,5635.16,FAUC,69.8745,0.167,0.5,0.834962852,0.139438796,125
4.00E+02,235,20.51,5636.51,FAUC,69.8745,1,0.5,0.36271144,0.36271144,125
4.00E+02,235,21.08,5637.08,FAUC,69.8745,0.833,0.5,0.627619333,0.522806904,125
4.00E+02,235,21.1,5637.1,FAUC,69.8745,0.167,0.5,0.329178795,0.054972859,125
4.00E+02,235,21.12,5637.12,FAUC,69.8745,0.167,0.5,0.152014656,0.025386448,125
4.00E+02,235,21.15,5637.15,FAUC,69.8745,0.667,0.5,0.417481426,0.278460111,125
4.00E+02,235,21.17,5637.17,FAUC,69.8745,1.333,0.5,0.961828025,1.282116757,125
4.00E+02,235,21.18,5637.18,FAUC,69.8745,0.833,0.5,0.217403313,0.18109696,125
4.00E+02,235,21.2,5637.2,FAUC,69.8745,1.667,0.5,0.528698031,0.881339618,125
4.00E+02,235,21.83,5637.83,DWSH,69.8745,1.833,1,1.493320443,2.737256372,125
4.00E+02,235,22.06,5638.06,DWSH,69.8745,1.833,1,1.555914713,2.851991669,125
4.00E+02,235,22.09,5638.09,FAUC,69.8745,0.167,0.5,0.126306295,0.021093151,125
4.00E+02,235,22.54,5638.54,FAUC,69.8745,0.167,0.5,0.329178795,0.054972859,125
4.00E+02,235,23.18,5639.18,FAUC,69.8745,0.333,0.5,0.164309959,0.054715216,125
4.00E+02,235,23.93,5639.93,FAUC,69.8745,2.833,0.5,0.598557707,1.695713985,125
3D1,236,0.21,5640.21,SHWR,69.901,5.5,0.637017006,0.697076225,3.833919236,125
3D1,236,8.8,5648.8,SHWR,69.901,5.667,0.637017006,0.716301003,4.059277785,125
3D1,236,9.08,5649.08,FAUC,69.901,0.5,0.5,0.448219684,0.224109842,125
3D1,236,9.54,5649.54,FAUC,69.901,0.167,0.5,0.40798051,0.068132745,125
3D1,236,9.61,5649.61,FAUC,69.901,1.167,0.5,0.445984174,0.520463531,125
3D1,236,9.64,5649.64,FAUC,69.901,0.167,0.5,0.552170882,0.092212537,125
3D1,236,9.66,5649.66,FAUC,69.901,0.333,0.5,0.504107425,0.167867773,125
3D1,236,9.67,5649.67,FAUC,69.901,0.833,0.5,0.480075696,0.399903055,125
3D1,236,9.74,5649.74,FAUC,69.901,0.167,0.5,0.456043968,0.076159343,125
3D1,236,10.21,5650.21,FAUC,69.901,0.167,0.5,0.144190372,0.024079792,125
3D1,236,10.25,5650.25,SHWR,69.901,5,0.637017006,0.60878465,3.043923249,125
3D1,236,10.6,5650.6,FAUC,69.901,0.333,0.5,0.480075696,0.159865207,125
3D1,236,10.75,5650.75,FAUC,69.901,0.667,0.5,0.936678541,0.624764587,125
3D1,236,10.79,5650.79,FAUC,69.901,1,0.5,0.816519898,0.816519898,125
3D1,236,10.82,5650.82,FAUC,69.901,0.5,0.5,0.312412473,0.156206236,125
3D1,236,11.11,5651.11,FAUC,69.901,0.667,0.5,0.414128162,0.276223484,125
