Time (min),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Inlet Water Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Timestep (min),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),Energy Added Heat Pump (Btu/min)
3405.0,0.0,68.0,40.0,109.28072059920981,-55.736592792380215,-0.0,0.0,0.0,0.0,1.7608981985019754,-55.736592792380215,5.0,5,0.4166666666666667,0.0,0.0,0.0
3410.0,0.0,68.0,40.0,109.17742103540975,-55.59711931324562,-0.0,0.0,0.0,0.0,1.7611564474114756,-55.59711931324562,5.0,5,0.4166666666666667,0.0,0.0,0.0
3415.0,0.0,68.0,40.0,109.07437996515647,-55.45799484811437,-0.0,0.0,0.0,0.0,1.761414050087109,-55.45799484811437,5.0,5,0.4166666666666667,0.0,0.0,0.0
3420.0,0.0,68.0,40.0,108.97159674160392,-55.319218523624855,-0.0,0.0,0.0,0.0,1.7616710081459903,-55.319218523624855,5.0,5,0.4166666666666667,0.0,0.0,0.0
3425.0,0.0,68.0,40.0,108.86907071952471,-55.180789468601034,-0.0,0.0,0.0,0.0,1.7619273232011883,-55.180789468601034,5.0,5,0.4166666666666667,0.0,0.0,0.0
3430.0,0.0,68.0,40.0,108.76680125530606,-55.04270681404682,-0.0,0.0,0.0,0.0,1.7621829968617349,-55.04270681404682,5.0,5,0.4166666666666667,0.0,0.0,0.0
3435.0,0.0,68.0,40.0,108.66478770694573,-54.90496969314069,-0.0,0.0,0.0,0.0,1.7624380307326357,-54.90496969314069,5.0,5,0.4166666666666667,0.0,0.0,0.0
3440.0,0.0,68.0,40.0,108.56302943404799,-54.7675772412302,-0.0,0.0,0.0,0.0,1.76269242641488,-54.7675772412302,5.0,5,0.4166666666666667,0.0,0.0,0.0
3445.0,-1.44838669800003,68.0,40.0,108.46152579781965,-54.630528595826625,823.1134036847099,0.0,0.0,0.0,1.762946185505451,768.4828750888832,5.0,5,0.4166666666666667,0.0,0.0,0.0
3450.0,2.4144225105430026,68.0,40.0,109.88579559630209,-56.553555728885456,-1400.6536502627814,0.0,0.0,0.0,1.7593855110092447,-1457.2072059916668,5.0,5,0.4166666666666667,0.0,0.0,0.0
3455.0,0.0,68.0,40.0,107.18507671120673,-52.90708670992816,-0.0,0.0,0.0,0.0,1.7661373082219831,-52.90708670992816,5.0,5,0.4166666666666667,0.0,0.0,0.0
3460.0,0.092680876683,68.0,40.0,107.0870212200965,-52.77469369692508,-51.612775529521436,0.0,0.0,0.0,1.7663824469497587,-104.38746922644651,5.0,5,0.4166666666666667,0.0,0.0,0.0
3465.0,0.0,68.0,40.0,106.89355442392092,-52.51347781016821,-0.0,0.0,0.0,0.0,1.7668661139401978,-52.51347781016821,5.0,5,0.4166666666666667,0.0,0.0,0.0
3470.0,0.0,68.0,40.0,106.79622842892115,-52.382069751571514,-0.0,0.0,0.0,0.0,1.7671094289276972,-52.382069751571514,5.0,5,0.4166666666666667,0.0,0.0,0.0
3475.0,0.0,68.0,40.0,106.69914597939938,-52.250990524326,-0.0,0.0,0.0,0.0,1.7673521350515016,-52.250990524326,5.0,5,0.4166666666666667,0.0,0.0,0.0
3480.0,0.1265857335,68.0,40.0,106.60230646591512,-52.12023930557457,-69.984619213344,0.0,0.0,0.0,1.7675942338352122,-122.10485851891858,5.0,5,0.4166666666666667,0.0,0.0,0.0
3485.0,0.0,68.0,40.0,106.37600309875634,-51.81468798670745,-0.0,0.0,0.0,0.0,1.7681599922531093,-51.81468798670745,5.0,5,0.4166666666666667,0.0,0.0,0.0
3490.0,0.0,68.0,40.0,106.27997220775083,-51.68502855756546,-0.0,0.0,0.0,0.0,1.768400069480623,-51.68502855756546,5.0,5,0.4166666666666667,0.0,0.0,0.0
3495.0,0.0,68.0,40.0,106.18418162139622,-51.555693584059874,-0.0,0.0,0.0,0.0,1.7686395459465094,-51.555693584059874,5.0,5,0.4166666666666667,0.0,0.0,0.0
3500.0,0.0,68.0,40.0,106.08863073836177,-51.42668225428319,-0.0,0.0,0.0,0.0,1.7688784231540957,-51.42668225428319,5.0,5,0.4166666666666667,0.0,0.0,0.0
3505.0,0.0,68.0,40.0,105.99331895882152,-51.29799375835966,-0.0,0.0,0.0,0.0,1.7691167026029462,-51.29799375835966,5.0,5,0.4166666666666667,0.0,0.0,0.0
3510.0,0.0,68.0,40.0,105.89824568445047,-51.16962728844008,-0.0,0.0,0.0,0.0,1.7693543857888738,-51.16962728844008,5.0,5,0.4166666666666667,0.0,0.0,0.0
3515.0,0.0,68.0,40.0,105.80341031842087,-51.0415820386968,-0.0,0.0,0.0,0.0,1.7695914742039478,-51.0415820386968,5.0,5,0.4166666666666667,0.0,0.0,0.0
3520.0,0.0,68.0,40.0,105.70881226539845,-50.91385720531868,-0.0,0.0,0.0,0.0,1.7698279693365038,-50.91385720531868,5.0,5,0.4166666666666667,0.0,0.0,0.0
3525.0,0.7932124747940577,68.0,40.0,105.61445093153867,-50.78645198650597,-432.03368252170037,0.0,0.0,0.0,1.7700638726711533,-482.82013450820637,5.0,5,0.4166666666666667,0.0,0.0,0.0
3530.0,0.0,68.0,40.0,104.71961493978057,-49.57825822039373,-0.0,0.0,0.0,0.0,1.7723009626505486,-49.57825822039373,5.0,5,0.4166666666666667,0.0,0.0,0.0
3535.0,2.277537227999942,68.0,40.0,104.62772894188308,-49.4541951620509,-1221.8360974958553,0.0,0.0,0.0,1.7725306776452923,-1271.290292657906,5.0,5,0.4166666666666667,0.0,0.0,0.0
3540.0,0.09715916129499999,68.0,40.0,102.27157966695337,-46.27295872071481,-50.22294924503072,0.0,0.0,0.0,1.7784210508326166,-96.49590796574553,5.0,5,0.4166666666666667,0.0,0.0,0.0
3545.0,0.299746075477,68.0,40.0,102.09273871701437,-46.03149042615352,-154.49801130258277,0.0,0.0,0.0,1.7788681532074642,-200.52950172873628,5.0,5,0.4166666666666667,0.0,0.0,0.0
3550.0,0.16852724795899998,68.0,40.0,101.72108682693947,-45.529691771553004,-86.3440202486509,0.0,0.0,0.0,1.7797972829326514,-131.87371202020393,5.0,5,0.4166666666666667,0.0,0.0,0.0
3555.0,0.025386447551999997,68.0,40.0,101.47667832893302,-45.1996951840263,-12.955103840298374,0.0,0.0,0.0,1.7804083041776675,-58.154799024324674,5.0,5,0.4166666666666667,0.0,0.0,0.0
3560.0,0.0,68.0,40.0,101.36889697612463,-45.054170462439735,-0.0,0.0,0.0,0.0,1.7806777575596884,-45.054170462439735,5.0,5,0.4166666666666667,0.0,0.0,0.0
3565.0,0.0,68.0,40.0,101.28539570841205,-44.94142833757884,-0.0,0.0,0.0,0.0,1.78088651072897,-44.94142833757884,5.0,5,0.4166666666666667,0.0,0.0,0.0
3570.0,0.0,68.0,40.0,101.20210339161908,-44.82896833502954,-0.0,0.0,0.0,0.0,1.7810947415209524,-44.82896833502954,5.0,5,0.4166666666666667,0.0,0.0,0.0
3575.0,0.0,68.0,40.0,101.11901950287357,-44.71678974881794,-0.0,0.0,0.0,0.0,1.7813024512428162,-44.71678974881794,5.0,5,0.4166666666666667,0.0,0.0,0.0
3580.0,0.0,68.0,40.0,101.03614352061182,-44.60489187473673,-0.0,0.0,0.0,0.0,1.7815096411984706,-44.60489187473673,5.0,5,0.4166666666666667,0.0,0.0,0.0
3585.0,0.0,68.0,40.0,100.95347492457522,-44.49327401034078,-0.0,0.0,0.0,0.0,1.781716312688562,-44.49327401034078,5.0,5,0.4166666666666667,0.0,0.0,0.0
3590.0,0.11801199527299999,68.0,40.0,100.8710131958071,-44.38193545494278,-59.63006133884768,0.0,0.0,0.0,1.7819224670104823,-104.01199679379046,5.0,5,0.4166666666666667,0.0,0.0,0.0
3595.0,0.0,68.0,40.0,100.67824228247201,-44.12165913847319,-0.0,0.0,0.0,0.0,1.78240439429382,-44.12165913847319,5.0,5,0.4166666666666667,0.0,0.0,0.0
3600.0,0.0,68.0,40.0,100.59646928712375,-44.011250500324884,-0.0,0.0,0.0,0.0,1.7826088267821907,-44.011250500324884,5.0,5,0.4166666666666667,0.0,0.0,0.0
3605.0,0.641032391,68.0,40.0,100.51490091792124,-43.901118145245164,-322.0111230331254,0.0,0.0,0.0,1.782812747705197,-365.91224117837055,5.0,5,0.4166666666666667,0.0,0.0,0.0
3610.0,0.564919993978,68.0,40.0,99.83673648394462,-42.985470977410756,-280.5972542619492,0.0,1487.0950103138575,1487.0950103138575,1.7845081587901386,1163.5122850744974,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,297.4190020627715
3615.0,-13.89195893519965,68.0,40.0,101.99313509933764,-45.897007156517915,7148.841414266345,0.0,1482.6024984620585,1482.6024984620585,1.779117162251656,8585.546905571886,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,296.52049969241165
3620.0,24.183585179693328,68.0,40.0,117.90518149288435,-67.38120698290253,-15639.238427209402,0.0,0.0,0.0,1.739337046267789,-15706.619634192304,5.0,5,0.4166666666666667,0.0,0.0,0.0
3625.0,0.8639328213990001,68.0,40.0,88.79527585101283,-28.07746098635949,-349.9341467510935,355.4314583333333,1510.0981287542659,1865.529587087599,1.812111810372468,1487.517979350146,5.0,110,113.30714669401308,833.3360668533333,8792159.999999998,302.01962575085315
3630.0,0.0,68.0,40.0,91.55217128923975,-31.79977872164064,-0.0,355.4314583333333,1504.354577751221,1859.7860360845543,1.8052195717769006,1827.9862573629139,5.0,110,113.30714669401308,833.3360668533334,8792159.999999998,300.87091555024415
3635.0,1.084439022769,68.0,40.0,94.94007452404097,-36.37407345964765,-494.56451601423834,355.4314583333333,1497.2964228597984,1852.7278811931317,1.7967498136898976,1321.7892917192457,5.0,110,113.30714669401308,833.3360668533331,8792159.999999998,299.4592845719597
3640.0,0.0,68.0,40.0,97.38981625437619,-39.68167699195635,-0.0,355.4314583333333,1492.1927775138888,1847.624235847222,1.7906254593640596,1807.9425588552658,5.0,110,113.30714669401308,833.3360668533334,8792159.999999998,298.4385555027777
3645.0,0.0,68.0,40.0,100.74057144676847,-44.20581501557645,-0.0,355.4314583333333,1485.2120146313468,1840.64347296468,1.782248571383079,1796.4376579491036,5.0,110,113.30714669401308,833.3360668533331,8792159.999999998,297.0424029262694
3650.0,-1.2212658,68.0,40.0,104.07000400019723,-48.70116354066264,649.5214811655501,355.4314583333333,1478.2756740590276,1833.7071323923608,1.7739249899995069,2434.527450017248,5.0,110,113.30714669401308,833.3360668533333,8792159.999999998,295.6551348118055
3655.0,10.584710688599898,68.0,40.0,108.58204198183086,-54.79324769025185,-6025.845272983112,0.0,1468.875564096259,1468.875564096259,1.762644895045423,-4611.762956577105,5.0,110,9.166666666666666,833.3360668533331,8792159.999999998,293.77511281925183
3660.0,0.0,68.0,40.0,100.03481873231708,-43.252918576596954,-0.0,0.0,1486.6823376094273,1486.6823376094273,1.7840129531692073,1443.4294190328303,5.0,110,9.166666666666666,833.3360668533335,8792159.999999998,297.3364675218854
3665.0,0.050679562478,68.0,40.0,102.71000251898474,-46.86491049916837,-26.381424818273707,0.0,1481.1090197721983,1481.1090197721983,1.7773249937025382,1407.8626844547562,5.0,110,9.166666666666666,833.3360668533331,8792159.999999998,296.2218039544397
3670.0,0.0,68.0,40.0,105.31926860269209,-50.387901355034124,-0.0,0.0,1475.673030933272,1475.673030933272,1.7708018284932698,1425.285129578238,5.0,110,9.166666666666666,833.3360668533331,8792159.999999998,295.1346061866544
3675.0,0.0,68.0,40.0,107.96082462181566,-53.954489584091576,-0.0,0.0,1470.1697711748993,1470.1697711748993,1.764197938445461,1416.2152815908078,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,294.0339542349799
3680.0,0.2567404570139997,68.0,40.0,110.58557101383619,-57.49838171368094,-150.43150988501213,0.0,1464.7015315878646,1464.7015315878646,1.7576360724654094,1256.7716399891715,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,292.94030631757295
3685.0,2.3159511072279626,68.0,40.0,112.91481210488692,-60.643287139814895,-1401.7601835858488,0.0,1459.8489300639412,1459.8489300639412,1.7518129697377827,-2.5545406617225126,5.0,110,9.166666666666666,833.3360668533334,8792159.999999998,291.96978601278823
3690.0,0.0,68.0,40.0,112.91007764009736,-60.636894738416956,-0.0,0.0,1459.8587935646074,1459.8587935646074,1.7518248058997568,1399.2218988261905,5.0,110,9.166666666666666,833.3360668533334,8792159.999999998,291.9717587129215
3695.0,0.0,68.0,40.0,115.50332930057569,-64.13826316683075,-0.0,0.0,0.0,0.0,1.7453416767485608,-64.13826316683075,5.0,5,0.4166666666666667,0.0,0.0,0.0
3700.0,0.0,68.0,40.0,115.38445847844439,-63.97776561465977,-0.0,0.0,0.0,0.0,1.745638853803889,-63.97776561465977,5.0,5,0.4166666666666667,0.0,0.0,0.0
3705.0,0.0,68.0,40.0,115.26588511488204,-63.81766968646457,-0.0,0.0,0.0,0.0,1.745935287212795,-63.81766968646457,5.0,5,0.4166666666666667,0.0,0.0,0.0
3710.0,0.0,68.0,40.0,115.14760846553777,-63.65797437723407,-0.0,0.0,0.0,0.0,1.7462309788361556,-63.65797437723407,5.0,5,0.4166666666666667,0.0,0.0,0.0
3715.0,0.025386447551999997,68.0,40.0,115.02962778792335,-63.498678684472104,-15.811144087692508,0.0,0.0,0.0,1.7465259305301917,-79.30982277216461,5.0,5,0.4166666666666667,0.0,0.0,0.0
3720.0,0.0,68.0,40.0,114.8826387150903,-63.300216303522724,-0.0,0.0,0.0,0.0,1.7468934032122743,-63.300216303522724,5.0,5,0.4166666666666667,0.0,0.0,0.0
3725.0,0.0,68.0,40.0,114.76532108936169,-63.14181585319897,-0.0,0.0,0.0,0.0,1.7471866972765957,-63.14181585319897,5.0,5,0.4166666666666667,0.0,0.0,0.0
3730.0,0.0,68.0,40.0,114.6482970355327,-62.98381177912996,-0.0,0.0,0.0,0.0,1.7474792574111682,-62.98381177912996,5.0,5,0.4166666666666667,0.0,0.0,0.0
3735.0,0.025386447551999997,68.0,40.0,114.53156581897835,-62.82620308943635,-15.706186489104278,0.0,0.0,0.0,1.747771085452554,-78.53238957854063,5.0,5,0.4166666666666667,0.0,0.0,0.0
3740.0,0.033786375040999996,68.0,40.0,114.38601760404066,-62.629686132612804,-20.86226604324103,0.0,0.0,0.0,1.7481349559898984,-83.49195217585384,5.0,5,0.4166666666666667,0.0,0.0,0.0
3745.0,0.0,68.0,40.0,114.2312775704561,-62.4207585239037,-0.0,0.0,0.0,0.0,1.7485218060738599,-62.4207585239037,5.0,5,0.4166666666666667,0.0,0.0,0.0
3750.0,0.025386447551999997,68.0,40.0,114.11558989016305,-62.26455880078858,-15.618527046542455,0.0,0.0,0.0,1.7488110252745923,-77.88308584733103,5.0,5,0.4166666666666667,0.0,0.0,0.0
3755.0,0.0,68.0,40.0,113.97124506403776,-62.06966664099459,-0.0,0.0,0.0,0.0,1.7491718873399056,-62.06966664099459,5.0,5,0.4166666666666667,0.0,0.0,0.0
3760.0,0.0,68.0,40.0,113.85620808082793,-61.9143454790536,-0.0,0.0,0.0,0.0,1.7494594797979302,-61.9143454790536,5.0,5,0.4166666666666667,0.0,0.0,0.0
3765.0,0.0,68.0,40.0,113.74145896251032,-61.759412987853935,-0.0,0.0,0.0,0.0,1.7497463525937242,-61.759412987853935,5.0,5,0.4166666666666667,0.0,0.0,0.0
3770.0,0.0,68.0,40.0,113.62699698874098,-61.60486819479828,-0.0,0.0,0.0,0.0,1.7500325075281475,-61.60486819479828,5.0,5,0.4166666666666667,0.0,0.0,0.0
3775.0,-2.505782760800052,68.0,40.0,113.51282144097853,-61.450710129723106,1529.0971565845934,0.0,0.0,0.0,1.7503179463975536,1467.6464464548703,5.0,5,0.4166666666666667,0.0,0.0,0.0
3780.0,0.4540772756779501,68.0,40.0,116.23288792039617,-65.12330197237631,-287.34306028300216,0.0,0.0,0.0,1.7435177801990096,-352.4663622553785,5.0,5,0.4166666666666667,0.0,0.0,0.0
3785.0,2.9502020806001017,68.0,40.0,115.57964344219846,-64.24130134480312,-1850.9094635673016,0.0,0.0,0.0,1.7451508913945037,-1915.1507649121047,5.0,5,0.4166666666666667,0.0,0.0,0.0
3790.0,0.0,68.0,40.0,112.03019363345759,-59.448888912192416,-0.0,0.0,0.0,0.0,1.754024515916356,-59.448888912192416,5.0,5,0.4166666666666667,0.0,0.0,0.0
3795.0,0.025386447551999997,68.0,40.0,111.92001387568331,-59.300125901181765,-15.15584890533477,0.0,0.0,0.0,1.7542999653107918,-74.45597480651654,5.0,5,0.4166666666666667,0.0,0.0,0.0
3800.0,0.05917282259299999,68.0,40.0,111.78202069500088,-59.11380963518206,-35.258719671604275,0.0,0.0,0.0,1.7546449482624977,-94.37252930678633,5.0,5,0.4166666666666667,0.0,0.0,0.0
3805.0,0.0,68.0,40.0,111.60711511459675,-58.87765481592034,-0.0,0.0,0.0,0.0,1.7550822122135081,-58.87765481592034,5.0,5,0.4166666666666667,0.0,0.0,0.0
3810.0,0.0,68.0,40.0,111.4979940550675,-58.73032124296493,-0.0,0.0,0.0,0.0,1.7553550148623311,-58.73032124296493,5.0,5,0.4166666666666667,0.0,0.0,0.0
3815.0,0.0,68.0,40.0,111.38914605661098,-58.58335635286191,-0.0,0.0,0.0,0.0,1.7556271348584724,-58.58335635286191,5.0,5,0.4166666666666667,0.0,0.0,0.0
3820.0,0.0,68.0,40.0,111.28057043592787,-58.43675922303104,-0.0,0.0,0.0,0.0,1.7558985739101804,-58.43675922303104,5.0,5,0.4166666666666667,0.0,0.0,0.0
3825.0,0.021093151265,68.0,40.0,111.17226651142867,-58.29052893320068,-12.461801685682712,0.0,0.0,0.0,1.7561693337214284,-70.75233061888339,5.0,5,0.4166666666666667,0.0,0.0,0.0
3830.0,0.0,68.0,40.0,111.04113748963874,-58.113480548756826,-0.0,0.0,0.0,0.0,1.756497156275903,-58.113480548756826,5.0,5,0.4166666666666667,0.0,0.0,0.0
3835.0,0.0,68.0,40.0,110.9334327145379,-57.96805922121087,-0.0,0.0,0.0,0.0,1.7567664182136553,-57.96805922121087,5.0,5,0.4166666666666667,0.0,0.0,0.0
3840.0,0.0,68.0,40.0,110.82599745644465,-57.82300179137516,-0.0,0.0,0.0,0.0,1.7570350063588884,-57.82300179137516,5.0,5,0.4166666666666667,0.0,0.0,0.0
3845.0,0.0,68.0,40.0,110.71883104092821,-57.67830734864363,-0.0,0.0,0.0,0.0,1.7573029223976795,-57.67830734864363,5.0,5,0.4166666666666667,0.0,0.0,0.0
3850.0,0.0,68.0,40.0,110.61193279524542,-57.533974984688825,-0.0,0.0,0.0,0.0,1.7575701680118865,-57.533974984688825,5.0,5,0.4166666666666667,0.0,0.0,0.0
3855.0,0.025386447551999997,68.0,40.0,110.50530204833665,-57.39000379345638,-14.857723841886951,0.0,0.0,0.0,1.7578367448791585,-72.24772763534332,5.0,5,0.4166666666666667,0.0,0.0,0.0
3860.0,0.0,68.0,40.0,110.37140152847391,-57.20921337502507,-0.0,0.0,0.0,0.0,1.7581714961788153,-57.20921337502507,5.0,5,0.4166666666666667,0.0,0.0,0.0
3865.0,0.0,68.0,40.0,110.26537267936577,-57.06605485692744,-0.0,0.0,0.0,0.0,1.7584365683015855,-57.06605485692744,5.0,5,0.4166666666666667,0.0,0.0,0.0
3870.0,0.0,68.0,40.0,110.15960915348126,-56.92325457415757,-0.0,0.0,0.0,0.0,1.758700977116297,-56.92325457415757,5.0,5,0.4166666666666667,0.0,0.0,0.0
3875.0,0.0,68.0,40.0,110.05411028688397,-56.78081163027874,-0.0,0.0,0.0,0.0,1.7589647242827902,-56.78081163027874,5.0,5,0.4166666666666667,0.0,0.0,0.0
3880.0,0.0,68.0,40.0,109.94887541729891,-56.638725131097466,-0.0,0.0,0.0,0.0,1.7592278114567528,-56.638725131097466,5.0,5,0.4166666666666667,0.0,0.0,0.0
3885.0,0.0,68.0,40.0,109.84390388410834,-56.496994184657886,-0.0,0.0,0.0,0.0,1.7594902402897292,-56.496994184657886,5.0,5,0.4166666666666667,0.0,0.0,0.0
3890.0,0.0,68.0,40.0,109.73919502834765,-56.35561790123609,-0.0,0.0,0.0,0.0,1.7597520124291308,-56.35561790123609,5.0,5,0.4166666666666667,0.0,0.0,0.0
3895.0,0.0,68.0,40.0,109.63474819270117,-56.21459539333462,-0.0,0.0,0.0,0.0,1.760013129518247,-56.21459539333462,5.0,5,0.4166666666666667,0.0,0.0,0.0
3900.0,0.0,68.0,40.0,109.53056272149809,-56.073925775676834,-0.0,0.0,0.0,0.0,1.7602735931962548,-56.073925775676834,5.0,5,0.4166666666666667,0.0,0.0,0.0
3905.0,0.0,68.0,40.0,109.42663796070832,-55.93360816520141,-0.0,0.0,0.0,0.0,1.7605334050982293,-55.93360816520141,5.0,5,0.4166666666666667,0.0,0.0,0.0
3910.0,0.0,68.0,40.0,109.32297325793841,-55.793641681056755,-0.0,0.0,0.0,0.0,1.7607925668551538,-55.793641681056755,5.0,5,0.4166666666666667,0.0,0.0,0.0
3915.0,0.0,68.0,40.0,109.21956796242745,-55.6540254445955,-0.0,0.0,0.0,0.0,1.7610510800939314,-55.6540254445955,5.0,5,0.4166666666666667,0.0,0.0,0.0
3920.0,0.0,68.0,40.0,109.11642142504294,-55.51475857936896,-0.0,0.0,0.0,0.0,1.7613089464373926,-55.51475857936896,5.0,5,0.4166666666666667,0.0,0.0,0.0
3925.0,0.0,68.0,40.0,109.01353299827677,-55.37584021112168,-0.0,0.0,0.0,0.0,1.761566167504308,-55.37584021112168,5.0,5,0.4166666666666667,0.0,0.0,0.0
3930.0,0.0,68.0,40.0,108.91090203624113,-55.237269467785836,-0.0,0.0,0.0,0.0,1.7618227449093973,-55.237269467785836,5.0,5,0.4166666666666667,0.0,0.0,0.0
3935.0,0.0,68.0,40.0,108.80852789466445,-55.09904547947596,-0.0,0.0,0.0,0.0,1.7620786802633388,-55.09904547947596,5.0,5,0.4166666666666667,0.0,0.0,0.0
3940.0,0.0,68.0,40.0,108.70640993088738,-54.96116737848324,-0.0,0.0,0.0,0.0,1.7623339751727816,-54.96116737848324,5.0,5,0.4166666666666667,0.0,0.0,0.0
3945.0,0.0,68.0,40.0,108.60454750385873,-54.82363429927029,-0.0,0.0,0.0,0.0,1.7625886312403531,-54.82363429927029,5.0,5,0.4166666666666667,0.0,0.0,0.0
3950.0,0.0,68.0,40.0,108.50293997413145,-54.68644537846551,-0.0,0.0,0.0,0.0,1.7628426500646714,-54.68644537846551,5.0,5,0.4166666666666667,0.0,0.0,0.0
3955.0,0.0,68.0,40.0,108.40158670385864,-54.54959975485788,-0.0,0.0,0.0,0.0,1.7630960332403534,-54.54959975485788,5.0,5,0.4166666666666667,0.0,0.0,0.0
3960.0,0.0,68.0,40.0,108.30048705678952,-54.413096569391364,-0.0,0.0,0.0,0.0,1.7633487823580263,-54.413096569391364,5.0,5,0.4166666666666667,0.0,0.0,0.0
3965.0,0.0,68.0,40.0,108.19964039826544,-54.27693496515967,-0.0,0.0,0.0,0.0,1.7636008990043364,-54.27693496515967,5.0,5,0.4166666666666667,0.0,0.0,0.0
3970.0,0.0,68.0,40.0,108.09904609521591,-54.14111408740076,-0.0,0.0,0.0,0.0,1.7638523847619603,-54.14111408740076,5.0,5,0.4166666666666667,0.0,0.0,0.0
3975.0,0.0,68.0,40.0,107.99870351615459,-54.00563308349152,-0.0,0.0,0.0,0.0,1.7641032412096136,-54.00563308349152,5.0,5,0.4166666666666667,0.0,0.0,0.0
3980.0,0.0,68.0,40.0,107.89861203117538,-53.87049110294242,-0.0,0.0,0.0,0.0,1.7643534699220615,-53.87049110294242,5.0,5,0.4166666666666667,0.0,0.0,0.0
3985.0,0.0,68.0,40.0,107.79877101194842,-53.7356872973922,-0.0,0.0,0.0,0.0,1.764603072470129,-53.7356872973922,5.0,5,0.4166666666666667,0.0,0.0,0.0
3990.0,0.0,68.0,40.0,107.69917983171617,-53.60122082060244,-0.0,0.0,0.0,0.0,1.7648520504207097,-53.60122082060244,5.0,5,0.4166666666666667,0.0,0.0,0.0
3995.0,0.0,68.0,40.0,107.59983786528947,-53.46709082845244,-0.0,0.0,0.0,0.0,1.7651004053367763,-53.46709082845244,5.0,5,0.4166666666666667,0.0,0.0,0.0
4000.0,0.0,68.0,40.0,107.50074448904361,-53.333296478933654,-0.0,0.0,0.0,0.0,1.765348138777391,-53.333296478933654,5.0,5,0.4166666666666667,0.0,0.0,0.0
4005.0,0.0,68.0,40.0,107.40189908091442,-53.19983693214467,-0.0,0.0,0.0,0.0,1.765595252297714,-53.19983693214467,5.0,5,0.4166666666666667,0.0,0.0,0.0
4010.0,0.0,68.0,40.0,107.30330102039436,-53.06671135028576,-0.0,0.0,0.0,0.0,1.7658417474490142,-53.06671135028576,5.0,5,0.4166666666666667,0.0,0.0,0.0
4015.0,0.0,68.0,40.0,107.20494968852863,-52.933918897653676,-0.0,0.0,0.0,0.0,1.7660876257786784,-52.933918897653676,5.0,5,0.4166666666666667,0.0,0.0,0.0
4020.0,0.0,68.0,40.0,107.10684446791129,-52.801458740636456,-0.0,0.0,0.0,0.0,1.7663328888302217,-52.801458740636456,5.0,5,0.4166666666666667,0.0,0.0,0.0
4025.0,0.0,68.0,40.0,107.00898474268135,-52.66933004770808,-0.0,0.0,0.0,0.0,1.7665775381432967,-52.66933004770808,5.0,5,0.4166666666666667,0.0,0.0,0.0
4030.0,0.0,68.0,40.0,106.91136989851897,-52.53753198942335,-0.0,0.0,0.0,0.0,1.7668215752537026,-52.53753198942335,5.0,5,0.4166666666666667,0.0,0.0,0.0
4035.0,0.0,68.0,40.0,106.81399932264155,-52.406063738412655,-0.0,0.0,0.0,0.0,1.7670650016933962,-52.406063738412655,5.0,5,0.4166666666666667,0.0,0.0,0.0
4040.0,0.0,68.0,40.0,106.71687240379988,-52.274924469376735,-0.0,0.0,0.0,0.0,1.7673078189905003,-52.274924469376735,5.0,5,0.4166666666666667,0.0,0.0,0.0
4045.0,0.0,68.0,40.0,106.61998853227435,-52.14411335908154,-0.0,0.0,0.0,0.0,1.7675500286693142,-52.14411335908154,5.0,5,0.4166666666666667,0.0,0.0,0.0
4050.0,0.0,68.0,40.0,106.52334709987106,-52.01362958635308,-0.0,0.0,0.0,0.0,1.7677916322503224,-52.01362958635308,5.0,5,0.4166666666666667,0.0,0.0,0.0
4055.0,0.0,68.0,40.0,106.42694749991807,-51.88347233207223,-0.0,0.0,0.0,0.0,1.7680326312502048,-51.88347233207223,5.0,5,0.4166666666666667,0.0,0.0,0.0
4060.0,0.0,68.0,40.0,106.33078912726153,-51.75364077916958,-0.0,0.0,0.0,0.0,1.7682730271818463,-51.75364077916958,5.0,5,0.4166666666666667,0.0,0.0,0.0
4065.0,0.0,68.0,40.0,106.2348713782619,-51.624134112620354,-0.0,0.0,0.0,0.0,1.7685128215543453,-51.624134112620354,5.0,5,0.4166666666666667,0.0,0.0,0.0
4070.0,0.0,68.0,40.0,106.13919365079022,-51.49495151943927,-0.0,0.0,0.0,0.0,1.7687520158730243,-51.49495151943927,5.0,5,0.4166666666666667,0.0,0.0,0.0
4075.0,0.0,68.0,40.0,106.04375534422422,-51.36609218867543,-0.0,0.0,0.0,0.0,1.7689906116394394,-51.36609218867543,5.0,5,0.4166666666666667,0.0,0.0,0.0
4080.0,0.0,68.0,40.0,105.94855585944464,-51.23755531140721,-0.0,0.0,0.0,0.0,1.7692286103513883,-51.23755531140721,5.0,5,0.4166666666666667,0.0,0.0,0.0
4085.0,0.0,68.0,40.0,105.85359459883142,-51.109340080737255,-0.0,0.0,0.0,0.0,1.7694660135029214,-51.109340080737255,5.0,5,0.4166666666666667,0.0,0.0,0.0
