Hour of Year (hr),Timestep (min),Time (min),Inlet Water Temperature (deg F),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Electricity CO2 Multiplier (lb/kWh),CO2 Production (lb),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),CO2 Production Gas (lb),CO2 Production Elec (lb),Energy Added Heat Pump (Btu/min)
787.0,60.0,47220.0,40.0,0.0,68.0,107.1334666544896,-195.69408743218747,-0.0,0.0,0.0,0.0,1.766266333363776,-195.69408743218747,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
788.0,60.0,47280.0,40.0,0.913258480892565,68.0,106.77077649247524,-193.88038866374757,-506.1843491504251,0.0,0.0,0.0,1.767173058768812,-700.0647378141726,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
789.0,60.0,47340.0,40.0,1.064827007078965,68.0,105.47330963228536,-187.39216733083805,-578.7245748997944,0.0,0.0,0.0,1.7704167259192867,-766.1167422306326,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
790.0,60.0,47400.0,40.0,3.2605067078820804,68.0,104.05342511248439,-180.29177400727178,-1733.6284598303855,0.0,0.0,0.0,1.773966437218789,-1913.9202338376572,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
791.0,60.0,47460.0,40.0,1.9060130526267185,68.0,100.50625591181202,-162.55350293044896,-957.3146885763531,0.0,0.0,0.0,1.78283436022047,-1119.868191506802,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
792.0,60.0,47520.0,40.0,0.0,68.0,98.4307451943353,-152.1745303901838,-0.0,0.0,17880.290021305682,17880.290021305682,1.7880231370141617,17728.115490915498,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,298.00483368842805
793.0,60.0,47580.0,40.0,0.0,68.0,131.28719560619308,-316.47924523638994,-0.0,0.0,0.0,0.0,1.7058820109845172,-316.47924523638994,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
794.0,60.0,47640.0,40.0,0.0,68.0,130.7006479478805,-313.5461059430481,-0.0,0.0,0.0,0.0,1.7073483801302989,-313.5461059430481,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
795.0,60.0,47700.0,40.0,0.0,68.0,130.1195364311472,-310.64015107409926,-0.0,0.0,0.0,0.0,1.7088011589221321,-310.64015107409926,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
796.0,60.0,47760.0,40.0,0.0,68.0,129.5438106736673,-307.76112868346974,-0.0,0.0,0.0,0.0,1.7102404733158316,-307.76112868346974,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
797.0,60.0,47820.0,40.0,28.688938995284207,68.0,128.9734207600599,-304.90878916012923,-21188.652938386393,0.0,0.0,0.0,1.7116664480998502,-21493.561727546523,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
798.0,60.0,47880.0,40.0,0.10746647819082426,68.0,89.1382704623749,-105.70580379580669,-43.83504486476811,4265.1775,18112.60265163966,22377.780151639658,1.8112543238440628,22228.239302979084,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,301.876710860661
799.0,60.0,47940.0,40.0,4.7659915999182445,68.0,130.33503741572042,-311.7178033273263,-3573.864426024741,0.0,0.0,0.0,1.7082624064606988,-3885.5822293520673,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
800.0,60.0,48000.0,40.0,2.085977538186977,68.0,123.13368316544364,-275.70610876608964,-1439.5117755118063,0.0,0.0,0.0,1.7262657920863909,-1715.2178842778958,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
801.0,60.0,48060.0,40.0,10.943180987682021,68.0,119.95477949747132,-259.80941712281793,-7263.009030873749,0.0,0.0,0.0,1.7342130512563216,-7522.818447996567,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
802.0,60.0,48120.0,40.0,0.6015584613696259,68.0,106.0123437422063,-190.087706398898,-329.63366912554363,0.0,0.0,0.0,1.7690691406444843,-519.7213755244417,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
803.0,60.0,48180.0,40.0,0.22810660519765313,68.0,105.04911673640008,-185.27091284581113,-123.1708213066239,0.0,0.0,0.0,1.7714772081589998,-308.44173415243506,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
804.0,60.0,48240.0,40.0,1.4140680135183223,68.0,104.4774654208206,-182.41226545023463,-756.8447941309131,0.0,0.0,0.0,1.7729063364479485,-939.2570595811477,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
805.0,60.0,48300.0,40.0,0.0,68.0,102.73669082930073,-173.70720238694128,-0.0,0.0,0.0,0.0,1.777258272926748,-173.70720238694128,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
806.0,60.0,48360.0,40.0,0.0,68.0,102.41475011967856,-172.09727873941404,-0.0,0.0,0.0,0.0,1.7780631247008036,-172.09727873941404,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
807.0,60.0,48420.0,40.0,0.0,68.0,102.09579316636817,-170.5022759133338,-0.0,0.0,0.0,0.0,1.7788605170840797,-170.5022759133338,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
808.0,60.0,48480.0,40.0,1.3562522409983646,68.0,101.77979231582508,-168.9220556220724,-695.5293883566542,0.0,0.0,0.0,1.7796505192104373,-864.4514439787266,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
809.0,60.0,48540.0,40.0,0.0,68.0,100.17765891269487,-160.91029328477842,-0.0,0.0,0.0,0.0,1.7836558527182629,-160.91029328477842,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
810.0,60.0,48600.0,40.0,0.8088168083476003,68.0,99.87943538889292,-159.4189717809489,-402.02812538551046,0.0,17844.07264764103,17844.07264764103,1.7844014115277678,17282.62555047457,0.42423,1.2151177327731402,110,110.0,10000.032802239997,105505919.99999999,1.1684524327731403,0.0466653,297.40121079401723
811.0,60.0,48660.0,40.0,2.058366883244205,68.0,131.91023582432882,-319.5948722775132,-1570.4179065854546,0.0,0.0,0.0,1.704324410439178,-1890.012778862968,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
812.0,60.0,48720.0,40.0,1.040723981648552,68.0,128.4073755694805,-302.07817622226156,-763.7524790567978,0.0,0.0,0.0,1.7130815610762986,-1065.8306552790593,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
813.0,60.0,48780.0,40.0,1.8247555134500333,68.0,126.43201546476101,-292.20002521519547,-1309.205728738658,0.0,0.0,0.0,1.7180199613380975,-1601.4057539538535,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
814.0,60.0,48840.0,40.0,0.0,68.0,123.46404581389704,-277.3581478655532,-0.0,0.0,0.0,0.0,1.7254398854652573,-277.3581478655532,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
815.0,60.0,48900.0,40.0,0.0,68.0,122.95000334636353,-274.78758409532765,-0.0,0.0,0.0,0.0,1.7267249916340912,-274.78758409532765,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
816.0,60.0,48960.0,40.0,5.064847168715975,68.0,122.44072504009071,-272.2408443884932,-3466.065136215747,0.0,0.0,0.0,1.7279981873997732,-3738.30598060424,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
817.0,60.0,49020.0,40.0,0.0,68.0,115.51232562059147,-237.59411059065698,-0.0,0.0,0.0,0.0,1.7453191859485213,-237.59411059065698,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
818.0,60.0,49080.0,40.0,0.0,68.0,115.07197993823331,-235.39208113017992,-0.0,0.0,0.0,0.0,1.7464200501544167,-235.39208113017992,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
819.0,60.0,49140.0,40.0,0.0028527543190439548,68.0,114.63571539308406,-233.21046014587574,-1.7674195060416045,0.0,0.0,0.0,1.7475107115172899,-234.97787965191733,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
820.0,60.0,49200.0,40.0,0.0,68.0,114.20021850935589,-231.03267799349985,-0.0,0.0,0.0,0.0,1.7485994537266103,-231.03267799349985,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
821.0,60.0,49260.0,40.0,8.071368484674425,68.0,113.77203347570683,-228.8914600903714,-4942.736989916667,0.0,0.0,0.0,1.749669916310733,-5171.628450007039,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
822.0,60.0,49320.0,40.0,0.0,68.0,104.18718201175497,-180.9606499484609,-0.0,0.0,0.0,0.0,1.7736320449706127,-180.9606499484609,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
823.0,60.0,49380.0,40.0,0.0,68.0,103.85179810563275,-179.28350112779796,-0.0,0.0,0.0,0.0,1.7744705047359182,-179.28350112779796,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
824.0,60.0,49440.0,40.0,2.532844385395787,68.0,103.5195225477773,-177.62189617353604,-1335.5012701114417,0.0,0.0,0.0,1.7753011936305567,-1513.1231662849777,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
825.0,60.0,49500.0,40.0,3.345682181437914,68.0,100.71517166764276,-163.59822453787686,-1686.205427691303,0.0,0.0,0.0,1.782312070830893,-1849.8036522291798,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
826.0,60.0,49560.0,40.0,2.9607875904693657,68.0,97.28683310552734,-146.4541878941213,-1407.9610435425882,0.0,17908.887917333082,17908.887917333082,1.7908829172361818,16354.472685896373,0.42423,1.2151177327731402,110,110.0,10000.03280224,105505919.99999999,1.1684524327731403,0.0466653,298.48146528888464
827.0,60.0,49620.0,40.0,1.7326888265268825,68.0,127.59743893904604,-298.02793934521276,-1259.9129970402967,0.0,0.0,0.0,1.7151064026523848,-1557.9409363855093,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
828.0,60.0,49680.0,40.0,0.0,68.0,124.71002492444396,-283.58889524990417,-0.0,0.0,0.0,0.0,1.72232493768889,-283.58889524990417,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
829.0,60.0,49740.0,40.0,1.1891980457814753,68.0,124.18443468452777,-280.96058472296386,-831.0258992841236,0.0,0.0,0.0,1.7236389132886805,-1111.9864840070875,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
830.0,60.0,49800.0,40.0,0.45062352223333646,68.0,122.12353155079327,-270.6546600880954,-307.19210303482976,0.0,0.0,0.0,1.7287911711230168,-577.8467631229252,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
831.0,60.0,49860.0,40.0,2.6312631641752424,68.0,121.05257770192367,-265.2991586706792,-1770.352258703508,0.0,0.0,0.0,1.7314685557451908,-2035.651417374187,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
832.0,60.0,49920.0,40.0,1.622367389821102,68.0,117.27979768562375,-246.43267927362578,-1040.743619334749,0.0,0.0,0.0,1.7409005057859406,-1287.1762986083747,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
833.0,60.0,49980.0,40.0,0.6586309141425412,68.0,114.89420603894159,-234.5030900960272,-409.4669982219668,0.0,0.0,0.0,1.746864484902646,-643.9700883179939,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
834.0,60.0,50040.0,40.0,3.7107914900509757,68.0,113.70070234790448,-228.5347556848038,-2270.2137555557147,0.0,0.0,0.0,1.7498482441302388,-2498.7485112405184,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
835.0,60.0,50100.0,40.0,2.483477076342214,68.0,109.0696400901395,-205.37627830337325,-1423.888297941957,0.0,0.0,0.0,1.7614258997746512,-1629.2645762453303,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
836.0,60.0,50160.0,40.0,2.3939266078695773,68.0,106.05003821623289,-190.27620453940264,-1312.5397878312417,0.0,0.0,0.0,1.7689749044594179,-1502.8159923706444,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
837.0,60.0,50220.0,40.0,1.2842084315744924,68.0,103.26479016452794,-176.34806010581596,-674.4133540406681,0.0,0.0,0.0,1.7759380245886802,-850.7614141464841,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
838.0,60.0,50280.0,40.0,0.7438808150928152,68.0,101.68802921491938,-168.46317738237454,-380.91916733186287,0.0,0.0,0.0,1.7798799269627015,-549.3823447142374,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
839.0,60.0,50340.0,40.0,0.0,68.0,100.66982997228114,-163.37148506256375,-0.0,0.0,0.0,0.0,1.7824254250692972,-163.37148506256375,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
840.0,60.0,50400.0,40.0,0.0,68.0,100.36704499209414,-161.85735315830348,-0.0,0.0,0.0,0.0,1.7831823875197648,-161.85735315830348,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
841.0,60.0,50460.0,40.0,0.0,68.0,100.06706623233451,-160.35725427469322,-0.0,0.0,0.0,0.0,1.7839323344191638,-160.35725427469322,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
842.0,60.0,50520.0,40.0,0.0,68.0,99.76986768486577,-158.8710583532697,-0.0,0.0,17846.811849226877,17846.811849226877,1.7846753307878356,17687.940790873607,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.4468641537813
843.0,60.0,50580.0,40.0,0.0,68.0,132.5518602086071,-322.8034328546829,-0.0,0.0,0.0,0.0,1.7027203494784822,-322.8034328546829,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
844.0,60.0,50640.0,40.0,0.0,68.0,131.95359160020357,-319.81168079768935,-0.0,0.0,0.0,0.0,1.7042160209994912,-319.81168079768935,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
845.0,60.0,50700.0,40.0,0.0,68.0,131.36086776350209,-316.8476563899695,-0.0,0.0,0.0,0.0,1.705697830591245,-316.8476563899695,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
846.0,60.0,50760.0,40.0,0.0,68.0,130.77363730938953,-313.9111026508245,-0.0,0.0,0.0,0.0,1.7071659067265261,-313.9111026508245,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
847.0,60.0,50820.0,40.0,1.0102593223881888,68.0,130.19184932502856,-311.0017649812605,-756.3603094802123,0.0,0.0,0.0,1.7086203766874286,-1067.3620744614727,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
848.0,60.0,50880.0,40.0,0.5234917581802442,68.0,128.21365096045832,-301.10942073452344,-383.33124327958603,0.0,0.0,0.0,1.713565872598854,-684.4406640141094,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
849.0,60.0,50940.0,40.0,13.838437165741075,68.0,126.94514101936716,-294.76600379392346,-9987.595260926386,0.0,0.0,0.0,1.7167371474515822,-10282.36126472031,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
850.0,60.0,51000.0,40.0,0.6488246278262959,68.0,107.88829918052579,-199.46876611452802,-365.63758085630224,0.0,0.0,0.0,1.7643792520486854,-565.1063469708303,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
851.0,60.0,51060.0,40.0,0.0,68.0,106.8409578161158,-194.23134326242604,-0.0,0.0,0.0,0.0,1.7669976054597105,-194.23134326242604,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
852.0,60.0,51120.0,40.0,1.3241282325209192,68.0,106.4809786349332,-192.43120125154607,-730.7284588178634,0.0,0.0,0.0,1.767897553412667,-923.1596600694095,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
853.0,60.0,51180.0,40.0,1.7763948826161389,68.0,104.77003820198976,-183.87532937768836,-955.0854717458132,0.0,0.0,0.0,1.7721749044950257,-1138.9608011235016,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
854.0,60.0,51240.0,40.0,1.461668149052611,68.0,102.65914214525206,-173.31940594941995,-760.2594032760178,0.0,0.0,0.0,1.7774521446368698,-933.5788092254377,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
855.0,60.0,51300.0,40.0,0.0,68.0,100.92889135426442,-164.66696908353597,-0.0,0.0,0.0,0.0,1.781777771614339,-164.66696908353597,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
856.0,60.0,51360.0,40.0,0.0,68.0,100.6237053852912,-163.14083059387394,-0.0,0.0,0.0,0.0,1.782540736536772,-163.14083059387394,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
857.0,60.0,51420.0,40.0,0.255582718312013,68.0,100.32134788918262,-161.62883640226144,-127.97675515817846,0.0,0.0,0.0,1.7832966302770434,-289.6055915604399,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
858.0,60.0,51480.0,40.0,1.0459816091276326,68.0,99.78460658901575,-158.94476295048432,-519.089204124958,0.0,17846.443375414456,17846.443375414456,1.7846384835274607,17168.409408339012,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.44072292357424
859.0,60.0,51540.0,40.0,0.0,68.0,131.6037242309684,-318.0621047596329,-0.0,0.0,0.0,0.0,1.705090689422579,-318.0621047596329,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
860.0,60.0,51600.0,40.0,0.3628965249244974,68.0,131.0142429757114,-315.11429547597305,-274.17051184491874,0.0,0.0,0.0,1.7065643925607215,-589.2848073208918,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
861.0,60.0,51660.0,40.0,1.657312959905742,68.0,129.92209039693776,-309.6527859162188,-1237.0848633356677,0.0,0.0,0.0,1.7092947740076556,-1546.7376492518865,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
862.0,60.0,51720.0,40.0,0.03568221045012984,68.0,127.05544002460461,-295.3175742276188,-25.785540401525836,0.0,0.0,0.0,1.7164613999384886,-321.10311462914467,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
863.0,60.0,51780.0,40.0,0.0,68.0,126.46032270554653,-292.34158077177716,-0.0,0.0,0.0,0.0,1.7179491932361337,-292.34158077177716,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
864.0,60.0,51840.0,40.0,0.08939703353640471,68.0,125.91851065243382,-289.6321500885773,-63.758548312713614,0.0,0.0,0.0,1.7193037233689155,-353.39069840129093,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
865.0,60.0,51900.0,40.0,0.005084526535163989,68.0,125.26355305335998,-286.356914321985,-3.598674087977116,0.0,0.0,0.0,1.7209411173666,-289.95558840996216,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
866.0,60.0,51960.0,40.0,0.0,68.0,124.72616308559297,-283.6695970887362,-0.0,0.0,0.0,0.0,1.7222845922860177,-283.6695970887362,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
867.0,60.0,52020.0,40.0,0.0,68.0,124.20042327670726,-281.0405386146933,-0.0,0.0,0.0,0.0,1.7235989418082318,-281.0405386146933,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
868.0,60.0,52080.0,40.0,0.0,68.0,123.67955604039851,-278.4358463347398,-0.0,0.0,0.0,0.0,1.7249011098990037,-278.4358463347398,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
869.0,60.0,52140.0,40.0,0.0,68.0,123.16351621751554,-275.8552944222461,-0.0,0.0,0.0,0.0,1.726191209456211,-275.8552944222461,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
870.0,60.0,52200.0,40.0,0.7343025819467153,68.0,122.65225906744352,-273.29865914355054,-503.8002234837367,0.0,0.0,0.0,1.7274693523313913,-777.0988826272873,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
871.0,60.0,52260.0,40.0,0.2572124874107915,68.0,121.21202076827194,-266.09648300797596,-173.39674417856676,0.0,0.0,0.0,1.7310699480793201,-439.49322718654275,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
872.0,60.0,52320.0,40.0,3.1274066716879863,68.0,120.39748481645,-262.0232463795973,-2087.158317431976,0.0,0.0,0.0,1.733106287958875,-2349.181563811573,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
873.0,60.0,52380.0,40.0,16.274720594626327,68.0,116.04362286200944,-240.25096002678023,-10273.180360775756,0.0,0.0,0.0,1.7439909428449765,-10513.431320802536,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
874.0,60.0,52440.0,40.0,15.412029803072038,68.0,96.558526714738,-142.81215802299053,-7235.79910307025,0.0,17927.095636828013,17927.095636828013,1.792703683213155,10548.484375734773,0.42423,1.2151177327731402,110,110.0,10000.032802239997,105505919.99999999,1.1684524327731403,0.0466653,298.7849272804669
875.0,60.0,52500.0,40.0,0.1848098997778205,68.0,116.10858853541987,-240.5758328085534,-116.75822165231095,0.0,0.0,0.0,1.7438285286614503,-357.33405446086437,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
876.0,60.0,52560.0,40.0,0.03128860868471674,68.0,115.44632250681249,-237.26404989777998,-19.595344348391095,0.0,0.0,0.0,1.7454841937329688,-256.85939424617106,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
877.0,60.0,52620.0,40.0,0.0,68.0,114.9702714593002,-234.88346920104362,-0.0,0.0,0.0,0.0,1.7466743213517495,-234.88346920104362,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
878.0,60.0,52680.0,40.0,2.218798948750601,68.0,114.53494955143448,-232.7065620476047,-1372.7975187519123,0.0,0.0,0.0,1.7477626261214139,-1605.504080799517,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
879.0,60.0,52740.0,40.0,0.06618332004982205,68.0,111.55938425551477,-217.8267012798112,-39.31368166433889,0.0,0.0,0.0,1.755201539361213,-257.1403829441501,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
880.0,60.0,52800.0,40.0,1.2666807801837066,68.0,111.08281243684516,-215.44351637125553,-747.4124980671252,0.0,0.0,0.0,1.7563929689078872,-962.8560144383807,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
881.0,60.0,52860.0,40.0,1.3132933214456093,68.0,109.29830065902168,-206.51973747488492,-755.4624676558947,0.0,0.0,0.0,1.7608542483524459,-961.9822051307796,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
882.0,60.0,52920.0,40.0,0.0,68.0,107.51540835802298,-197.60405706981697,-0.0,0.0,0.0,0.0,1.7653114791049425,-197.60405706981697,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
883.0,60.0,52980.0,40.0,0.8828739742108299,68.0,107.14917834865604,-195.77265664454634,-492.11657167139197,0.0,0.0,0.0,1.7662270541283598,-687.8892283159383,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
884.0,60.0,53040.0,40.0,0.3951999225064922,68.0,105.87427700166315,-189.39727830486078,-216.10324320933995,0.0,0.0,0.0,1.7694143074958422,-405.5005215142007,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
885.0,60.0,53100.0,40.0,0.613790317386746,68.0,105.12274152210577,-185.63908710898778,-331.8037426640309,0.0,0.0,0.0,1.7712931461947357,-517.4428297730187,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
886.0,60.0,53160.0,40.0,3.8748867192401644,68.0,104.16373746518158,-180.84341118739107,-2063.845753069573,0.0,0.0,0.0,1.773690656337046,-2244.6891642569644,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
887.0,60.0,53220.0,40.0,0.0,68.0,100.00353677982183,-160.03956357930196,-0.0,0.0,0.0,0.0,1.7840911580504455,-160.03956357930196,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
888.0,60.0,53280.0,40.0,0.0,68.0,99.7069270252558,-158.5563120249287,-0.0,0.0,17848.385370878612,17848.385370878612,1.7848326824368606,17689.829058853684,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.4730895146435
889.0,60.0,53340.0,40.0,0.8243931261277291,68.0,132.49241917552447,-322.50618705154886,-632.9495171845373,0.0,0.0,0.0,1.7028689520611888,-955.4557042360861,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
890.0,60.0,53400.0,40.0,0.0,68.0,130.72162278247038,-313.6509944557461,-0.0,0.0,0.0,0.0,1.7072959430438241,-313.6509944557461,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
891.0,60.0,53460.0,40.0,0.0,68.0,130.14031687033065,-310.74406747686396,-0.0,0.0,0.0,0.0,1.7087492078241735,-310.74406747686396,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
892.0,60.0,53520.0,40.0,0.0,68.0,129.56439851910687,-307.8640819858455,-0.0,0.0,0.0,0.0,1.710189003702233,-307.8640819858455,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
893.0,60.0,53580.0,40.0,1.2235386547369433,68.0,128.99381779672024,-305.0107882881597,-903.870276227769,0.0,0.0,0.0,1.7116154555081995,-1208.8810645159288,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
894.0,60.0,53640.0,40.0,41.99716971599018,68.0,126.7533348322193,-293.80684172711375,-30243.689715966793,0.0,0.0,0.0,1.7172166629194519,-30537.496557693907,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
895.0,60.0,53700.0,40.0,5.583323665547753,68.0,70.15658365106299,-10.78439263487864,-1397.6663747232453,4265.1775,18587.14637852707,22852.323878527073,1.8587085408723425,21443.87311116895,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,309.7857729754512
896.0,60.0,53760.0,40.0,0.0,68.0,109.89964341826378,-209.52686238775883,-0.0,0.0,17593.56662519359,17593.56662519359,1.7593508914543405,17384.03976280583,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,293.2261104198932
