Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Dewpoint Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Dewpoint Temperature [C](Hourly),GARAGE:Zone Mean Air Temperature [C](Hourly),GARAGE:Zone Mean Air Dewpoint Temperature [C](Hourly),WATER HEATER_1:Water Heater Use Side Mass Flow Rate [kg/s](Hourly),WATER HEATER_1:Water Heater Use Side Inlet Temperature [C](Hourly),WATER HEATER_1:Water Heater Heating Energy [J](Hourly)
 06/01  06:00:00,12.2,10.73811314,12.83790595,21.66650964,14.19451309,17.72883255,6.927607646,14.68188724,11.40993461,0,12.83196431,0
 06/01  07:00:00,13.48333333,11.89499488,12.83790595,21.66660724,14.10169999,17.70902318,6.945577123,15.51031006,11.40751566,0.00152093,12.83461965,1759806.917
 06/01  08:00:00,15.74166667,14.45908116,12.83790595,21.66665962,14.07938412,17.52455534,6.956950822,17.05709737,11.40907319,0.00549194,12.83789988,3782877.746
 06/01  09:00:00,19.61666667,17.70894706,12.83790595,21.66666676,14.1018484,17.42992587,6.97189071,18.8863461,11.42672738,0.002012379,12.83790595,1569812.113
 06/01  10:00:00,23.625,19.52529669,12.83790595,21.66666682,14.17468596,17.29038234,6.973599387,21.51454621,11.44908695,0,12.83790595,0
 06/01  11:00:00,25.99166667,19.54810809,12.83790595,21.66666682,14.23181201,17.21956595,6.961244477,23.89309141,11.46637614,0.000580599,12.83790595,0
 06/01  12:00:00,25.70833333,19.04294677,12.83790595,21.66666667,14.28026078,17.2016946,6.966157659,24.7634786,11.50489224,6.58186E-05,12.83790595,0
 06/01  13:00:00,25.64166667,18.94730358,12.83790595,21.68061656,14.3167399,17.17148539,6.965407866,24.90665909,11.53280285,0,12.83790595,1496113.752
 06/01  14:00:00,26.45,18.01357235,12.83790595,21.80473206,14.33076271,17.1426625,6.960259962,26.10881835,11.54761545,0,12.83790595,0
 06/01  15:00:00,26.7,16.22926062,12.83790595,21.9696448,14.29068368,17.14682129,6.96132754,26.94712406,11.54733699,0.000604265,12.83790595,0
 06/01  16:00:00,26.05833333,15.4897886,12.83790595,22.15154848,14.20802071,17.1558718,6.962442734,27.16208998,11.53195056,0.000424217,12.83790595,1561255.031
 06/01  17:00:00,25.25,15.32258974,12.83790595,22.54260833,14.11016365,17.17169965,6.963526398,26.79422967,11.51843635,0.006478123,12.83790595,3414375.353
 06/01  18:00:00,24.00833333,14.98123227,12.83790595,22.58792477,14.01633812,17.19112042,6.964720406,25.71515233,11.503425,0.000431462,12.83790595,0
 06/01  19:00:00,22.65833333,14.67861746,12.83790595,22.58988664,13.97531302,17.20983068,6.965785119,24.38848492,11.49416334,0.00153297,12.83790595,1759981.287
 06/01  20:00:00,21.55833333,14.25628557,12.83790595,22.54334717,13.94008331,17.23180351,6.975542398,22.70199551,11.49351044,0.000861529,12.83790595,0
 06/01  21:00:00,20.10833333,13.6393395,12.83790595,22.43251737,13.90423373,17.2518494,6.99137796,21.16223736,11.49734931,0.000303946,12.83790595,1507005.639
 06/01  22:00:00,18.75833333,13.05884519,12.83790595,22.27505049,13.85992783,17.25178901,6.998525317,19.97496017,11.49255955,0,12.83790595,0
 06/01  23:00:00,17.36666667,12.35213615,12.83790595,22.06494434,13.81672772,17.22429269,7.008016608,19.09049987,11.49036763,0.00093234,12.83790595,0
 06/01  24:00:00,16.35,11.26884237,12.83790595,21.81416121,13.76334992,17.19765457,7.014991445,18.32789986,11.4857727,0,12.83790595,1496121.853
 06/02  01:00:00,15.45833333,11.10543822,12.94192284,21.66944138,13.69119828,17.20256283,7.016159213,17.76555734,11.47334603,0,12.83790595,0
 06/02  02:00:00,14.65,11.14819256,12.94192284,21.66653615,13.62666409,17.28844741,7.019333658,17.18138197,11.46338604,0,12.83790595,0
 06/02  03:00:00,14.10833333,10.8816103,12.94192284,21.66652762,13.55494704,17.37530709,7.024564687,16.6399986,11.45306513,0,12.83790595,0
 06/02  04:00:00,14.19166667,10.79500472,12.94192284,21.6665288,13.48416595,17.43395426,7.039600172,16.24368737,11.45273908,0,12.83790595,0
 06/02  05:00:00,13.46666667,10.87699159,12.94192284,21.6665362,13.40606698,17.47008626,7.052638225,15.98399641,11.45157216,0,12.83790595,0
 06/02  06:00:00,13.44166667,11.20315565,12.94192284,21.66655782,13.28769001,17.62190797,7.070335666,15.86221217,11.45477031,0.000541063,12.85814117,1496024.866
 06/02  07:00:00,14.89166667,11.69135263,12.94192284,21.66660013,13.19922665,17.58950858,7.094933416,16.31958943,11.46453445,0.000588562,12.93362988,0
 06/02  08:00:00,14.9,11.56659363,12.94192284,21.66658528,13.1466027,17.42135471,7.107710812,17.45536522,11.46308308,0.002682564,12.94164849,1829787.741
 06/02  09:00:00,16.03333333,12.3477188,12.94192284,21.66662806,13.08400545,17.3642652,7.113049909,18.67204885,11.45547421,0,12.9419118,0
 06/02  10:00:00,17.55,12.83924028,12.94192284,21.66663396,12.98713291,17.42796977,7.11867605,20.12844739,11.44799688,0.000109728,12.9419133,1504866.237
 06/02  11:00:00,18.09166667,12.2474515,12.94192284,21.6666231,12.87129762,17.43592146,7.123897335,21.33340211,11.43518287,8.10177E-05,12.94191498,0
 06/02  12:00:00,18.65,12.04285632,12.94192284,21.66664412,12.78354721,17.35237712,7.127326019,22.71433491,11.41759262,0,12.94191585,0
 06/02  13:00:00,18.9,12.44924806,12.94192284,21.66664166,12.67757953,17.33210453,7.122137891,24.26166447,11.3888104,0,12.94191585,0
 06/02  14:00:00,19.54166667,12.87129406,12.94192284,21.66665482,12.59128728,17.30766563,7.118821853,25.26696532,11.3663681,0.000307371,12.94191741,1496081.76
 06/02  15:00:00,20,13.00244011,12.94192284,21.66810547,12.52006154,17.24574577,7.120861577,25.73285371,11.34939716,0.002819327,12.94192164,1781110.68
 06/02  16:00:00,20.35,12.93616522,12.94192284,21.68791355,12.45618396,17.19592069,7.122257832,25.61237633,11.33186338,0.000997358,12.94192284,0
 06/02  17:00:00,18.61666667,12.36812449,12.94192284,21.67758746,12.37247815,17.18773829,7.12336846,24.83700285,11.3159594,0,12.94192284,0
 06/02  18:00:00,16.90833333,11.53483149,12.94192284,21.79688697,12.29934607,17.21394012,7.124778031,23.68592411,11.30202485,0.001670657,12.94192284,1702138.263
 06/02  19:00:00,16.35,11.1101723,12.94192284,21.77202363,12.26691328,17.19819718,7.134562946,22.02205612,11.29423167,0.002344658,12.94192284,1703975.43
 06/02  20:00:00,16.74166667,10.72868101,12.94192284,21.68461212,12.21917552,17.20631654,7.14185479,20.04951962,11.28399452,0.000639026,12.94192284,0
 06/02  21:00:00,16.90833333,10.43080719,12.94192284,21.66657235,12.15069546,17.25494989,7.151909243,18.74563031,11.27317398,0,12.94192284,1496101.72
 06/02  22:00:00,16.05833333,10.07870324,12.94192284,21.66655187,12.07290296,17.31775452,7.160111389,18.0726311,11.26030717,0,12.94192284,0
 06/02  23:00:00,15.25,9.717196375,12.94192284,21.6665333,11.97942621,17.37744654,7.162962668,17.4129584,11.24059692,2.85539E-06,12.94192284,0
 06/02  24:00:00,14.00833333,9.251496714,12.94192284,21.66650859,11.87947112,17.43907205,7.166520271,16.67641111,11.22353126,0,12.94192284,0
 06/03  01:00:00,12.36666667,8.717450351,13.04549134,21.6664832,11.7753952,17.49951402,7.170565611,15.85201023,11.20879755,0,12.94192284,0
 06/03  02:00:00,11.05833333,8.219477765,13.04549134,21.66646476,11.67000237,17.54309155,7.175222696,15.03452338,11.19537419,0,12.94192284,0
 06/03  03:00:00,9.258333333,7.390797908,13.04549134,21.66644936,11.57087384,17.58058843,7.181481066,14.28269909,11.18246504,0,12.94192284,1495995.95
 06/03  04:00:00,7.366666667,6.174367291,13.04549134,21.66643091,11.5000923,17.67371631,7.188234454,13.51663801,11.17092829,0,12.94192284,0
 06/03  05:00:00,7.341666667,6.251009988,13.04549134,21.66638758,11.40880905,17.76492143,7.199421565,12.79596268,11.15347714,0.000125414,12.95402168,0
 06/03  06:00:00,9.725,8.381246152,13.04549134,21.66654828,11.30874979,17.93765934,7.211879809,12.96802515,11.14235965,0,12.96884454,0
 06/03  07:00:00,13.725,10.52669809,13.04549134,21.66663477,11.2515697,17.86452983,7.222613954,14.3796456,11.13749595,0.000912552,12.99827803,1619747.843
 06/03  08:00:00,15.25,10.75924862,13.04549134,21.66662602,11.22863714,17.65148354,7.237073923,16.3974665,11.1409715,0.003008469,13.04517016,1495883.441
 06/03  09:00:00,15.64166667,11.4371946,13.04549134,21.66662224,11.18240126,17.63341514,7.249938116,18.15662359,11.13843158,0.001941279,13.04549,1817886.611
 06/03  10:00:00,16.45,12.17611026,13.04549134,21.66663957,11.1137463,17.66239645,7.248504305,19.28888602,11.12295437,0,13.04549128,0
 06/03  11:00:00,17.34166667,11.91403699,13.04549134,21.6666442,11.04999937,17.60178647,7.24867457,20.65929932,11.10987384,0.000418955,13.04549129,0
 06/03  12:00:00,18.73333333,12.64793858,13.04549134,21.66665563,10.98709208,17.45561625,7.24496815,22.72823357,11.09045275,0.000486372,13.04549132,1570939.165
 06/03  13:00:00,18.46666667,12.6694778,13.04549134,21.66665081,10.9327609,17.35531952,7.234090554,24.29766498,11.0642833,2.92159E-05,13.04549133,0
 06/03  14:00:00,17.15833333,11.63760541,13.04549134,21.66664066,10.87890819,17.41566589,7.230979011,23.94740982,11.0431406,0,13.04549133,0
 06/03  15:00:00,16.35,10.82173104,13.04549134,21.66661169,10.81125421,17.41136495,7.233983461,22.7580223,11.02227596,0,13.04549133,0
 06/03  16:00:00,17.09166667,11.17684443,13.04549134,21.66661594,10.74373538,17.34707799,7.236420022,22.48215792,11.00145903,0.001032986,13.04549133,1527288.775
 06/03  17:00:00,17.8,11.80046638,13.04549134,21.66663309,10.68142952,17.31006097,7.23807171,23.55134651,10.98924059,0.000597964,13.04549134,0
 06/03  18:00:00,16.80833333,11.52988266,13.04549134,21.77937653,10.64092498,17.26657045,7.239679807,23.66880366,10.97516882,0.005182052,13.04549134,3351845.464
 06/03  19:00:00,15.10833333,10.66857494,13.04549134,21.70415114,10.6384982,17.23292211,7.2408101,22.21561971,10.96239472,0.001480601,13.04549134,1646558.749
 06/03  20:00:00,13.75833333,9.945203268,13.04549134,21.66660853,10.61216009,17.31630695,7.242443631,19.92250665,10.94881688,0,13.04549134,0
 06/03  21:00:00,12.36666667,9.016921211,13.04549134,21.6665866,10.57625759,17.40760234,7.244621763,17.58193515,10.93586601,0.001871521,13.04549134,1611965.482
 06/03  22:00:00,11.05833333,8.105662914,13.04549134,21.66655179,10.52392673,17.48170563,7.247251732,15.92048338,10.92172353,0,13.04549134,0
 06/03  23:00:00,11.24166667,7.992727638,13.04549134,21.66649313,10.45492108,17.53712085,7.250322806,14.9037707,10.90749825,0,13.04549134,0
 06/03  24:00:00,11.35,7.919169344,13.04549134,21.66649349,10.37455744,17.56328714,7.253724834,14.32180173,10.89499146,0,13.04549134,0
 06/04  01:00:00,11.45,8.205242256,13.14858076,21.66651325,10.29544331,17.60607786,7.258051254,13.90436648,10.88374897,0,13.04549134,0
 06/04  02:00:00,11.7,8.852766251,13.14858076,21.66655073,10.22689475,17.6678294,7.255199691,13.59378727,10.86709523,0,13.04549134,0
 06/04  03:00:00,11.35,9.219797266,13.14858076,21.66657887,10.18354604,17.73522416,7.256069702,13.40490839,10.85452281,0,13.04549134,1495973.978
 06/04  04:00:00,11.74166667,9.735649548,13.14858076,21.6666028,10.16309762,17.80025676,7.264004857,13.45936258,10.84694249,0,13.04549134,0
 06/04  05:00:00,11.90833333,9.939078954,13.14858076,21.66661235,10.14330123,17.84154714,7.263763317,13.73368354,10.83028619,0,13.04549134,0
 06/04  06:00:00,12.98333333,10.59642833,13.14858076,21.66663757,10.1188538,17.9349632,7.266019496,14.18952797,10.81726328,0.002601666,13.08986742,1775504.072
 06/04  07:00:00,15.825,12.2498177,13.14858076,21.66666224,10.11522628,17.81267955,7.272217989,15.24836783,10.81323332,0,13.14838068,0
 06/04  08:00:00,18.48333333,13.40271258,13.14858076,21.66666609,10.12780983,17.55011575,7.275193681,17.41414204,10.81057431,0,13.14838068,0
 06/04  09:00:00,20.39166667,13.87061406,13.14858076,21.66666722,10.12161863,17.39652939,7.26920793,19.71106198,10.79635967,0,13.14838068,1495814.798
 06/04  10:00:00,22.38333333,14.4914288,13.14858076,21.66667233,10.10242395,17.33086728,7.264712739,21.77875137,10.78306324,0,13.14838068,0
 06/04  11:00:00,23.3,14.50921765,13.14858076,21.66668786,10.0718405,17.32303828,7.257954371,23.58161121,10.76255304,0,13.14838068,0
 06/04  12:00:00,23.94166667,14.67703239,13.14858076,21.66669532,10.03381923,17.30991926,7.244971192,24.7078971,10.73238125,0.000675701,13.14847071,0
 06/04  13:00:00,24.4,14.63237503,13.14858076,21.68215914,10.00154017,17.23957145,7.231442231,25.30050672,10.70226709,0.002638266,13.14857959,1975377.917
 06/04  14:00:00,24.75,14.97804935,13.14858076,21.79459294,9.963163507,17.21641125,7.217677828,25.43323391,10.67060272,0.003507641,13.14858076,1857901.222
 06/04  15:00:00,25,15.38781931,13.14858076,22.62681612,10.0092494,17.21964358,7.212281561,25.54695823,10.65604093,0.047256768,13.14858076,24235343.52
 06/04  16:00:00,25.64166667,15.75702443,13.14858076,22.32857898,10.03501603,17.23368689,7.204648015,25.84999023,10.63812941,0.00071947,13.14858076,1597732.986
 06/04  17:00:00,25.45833333,15.756189,13.14858076,22.57778279,10.04315199,17.25114908,7.199639363,25.68564318,10.6250086,0.001440616,13.14858076,0
 06/04  18:00:00,24.65,15.50427511,13.14858076,22.63456638,10.0615214,17.26989174,7.192060619,24.79191777,10.61018299,0.001998381,13.14858076,1632520.898
 06/04  19:00:00,21.48333333,16.10356825,13.14858076,22.54370993,10.12317561,17.2855638,7.195629902,23.26300217,10.61441735,3.98897E-06,13.14858076,0
 06/04  20:00:00,19.10833333,15.96275254,13.14858076,22.39557515,10.24493062,17.30377397,7.211427653,21.42509529,10.64686076,0.001081198,13.14858076,1496098.091
 06/04  21:00:00,15.34166667,13.13499621,13.14858076,22.22845251,10.35696105,17.31900116,7.235754842,19.8441803,10.68335404,0.000552545,13.14858076,0
 06/04  22:00:00,11.80833333,10.41033986,13.14858076,21.8840304,10.39905704,17.31329305,7.257326344,17.94997785,10.70224082,0.001474472,13.14858076,1750300.263
 06/04  23:00:00,10.80833333,9.780241122,13.14858076,21.6678191,10.42373655,17.31474809,7.273127451,16.16193943,10.70954205,0,13.14858076,0
 06/04  24:00:00,10.25,9.540217695,13.14858076,21.66660527,10.4331148,17.40464583,7.281164182,15.19186555,10.70860517,0,13.14858076,0
 06/05  01:00:00,9.65,9.404729156,13.25116058,21.66661403,10.42984588,17.50464478,7.28388346,14.44722799,10.70308746,0,13.14858076,1496009.58
 06/05  02:00:00,10.39166667,9.884608125,13.25116058,21.66662939,10.43234063,17.57825507,7.295801658,13.88254161,10.70785852,0,13.14858076,0
 06/05  03:00:00,9.466666667,8.919875098,13.25116058,21.66658598,10.4225333,17.59299993,7.305765757,13.58062857,10.71026776,0.001149896,13.17588966,0
 06/05  04:00:00,8.3,7.508201009,13.25116058,21.66651369,10.38363318,17.69191557,7.310985307,13.11986389,10.70177062,0,13.24466832,0
 06/05  05:00:00,8.65,7.986990876,13.25116058,21.66654291,10.34745885,17.77160986,7.326536655,12.73132789,10.70038212,0,13.24466832,1495944.299
 06/05  06:00:00,10.53333333,9.67065083,13.25116058,21.66663286,10.32513645,17.92442632,7.340317602,13.12772406,10.70182653,0,13.24466832,0
 06/05  07:00:00,13.275,10.81054074,13.25116058,21.66665301,10.31906837,17.80950036,7.346890713,14.68643467,10.69951376,0.000463341,13.24727603,0
 06/05  08:00:00,15.1,10.64360229,13.25116058,21.6666397,10.311795,17.53847669,7.358966933,16.87439756,10.70208148,7.95525E-06,13.24904912,0
 06/05  09:00:00,15.6,10.48308189,13.25116058,21.66662484,10.28130723,17.42825086,7.376439305,18.91570265,10.70547936,0.000368628,13.25000327,1551839.564
 06/05  10:00:00,15.89166667,11.1085345,13.25116058,21.66663449,10.20725504,17.50570474,7.385949224,20.92559063,10.69761944,0.000299606,13.25033726,0
 06/05  11:00:00,16.1,11.34519168,13.25116058,21.66662677,10.14393148,17.55369769,7.389608311,22.52544681,10.68494115,0,13.25073934,0
 06/05  12:00:00,16.1,11.10324323,13.25116058,21.66662013,10.09305057,17.43611554,7.384009924,23.63969224,10.66081692,0,13.25073934,0
 06/05  13:00:00,16.45,11.29555466,13.25116058,21.66662585,10.03950574,17.44799461,7.380588793,24.318284,10.63652183,0.001405414,13.25081961,1545039.283
 06/05  14:00:00,16.99166667,11.75051011,13.25116058,21.66663769,10.00094867,17.44346134,7.382936135,24.65446623,10.61891233,0,13.25114615,0
 06/05  15:00:00,16.90833333,11.6792395,13.25116058,21.66663634,9.957552607,17.40545403,7.376396619,24.74797844,10.59302018,0,13.25114615,0
 06/05  16:00:00,16.7,11.64752925,13.25116058,21.66663606,9.919512871,17.3583178,7.372031739,24.40809332,10.56770663,0,13.25114615,0
 06/05  17:00:00,16.7,11.74900107,13.25116058,21.66663947,9.88121135,17.36607947,7.365177462,23.60803025,10.54118661,0.000159156,13.251147,1496072.432
 06/05  18:00:00,16.7,11.60423357,13.25116058,21.71684379,9.863425607,17.32407238,7.360588864,22.92671956,10.52109677,0.001192227,13.25115493,0
 06/05  19:00:00,16.05833333,10.96209361,13.25116058,21.68272972,9.865504192,17.26143906,7.361732841,21.8755522,10.50755232,0.001982466,13.25116017,1669106.008
 06/05  20:00:00,14.25833333,10.09519314,13.25116058,21.66595453,9.852770416,17.30618856,7.362891988,19.97013625,10.49399532,0.001125335,13.25116058,1680177.098
 06/05  21:00:00,13.00833333,9.461879974,13.25116058,21.66660504,9.830392967,17.43858401,7.364604605,17.70326589,10.47960744,0.000531252,13.25116058,0
 06/05  22:00:00,12.15833333,9.004578874,13.25116058,21.66656201,9.798852474,17.50786863,7.366617228,16.22882953,10.46350159,0.000471017,13.25116058,0
 06/05  23:00:00,12.63333333,9.34268687,13.25116058,21.66657713,9.761079962,17.55347877,7.368855753,15.36775832,10.44878368,0,13.25116058,1496019.834
 06/05  24:00:00,13.00833333,9.94360681,13.25116058,21.6666059,9.716588082,17.5719905,7.362635722,15.05639684,10.42703086,0,13.25116058,0
 06/06  01:00:00,13.09166667,10.1826869,13.35320043,21.66661804,9.686894683,17.6049303,7.359306292,14.89760337,10.41135299,0,13.25116058,0
 06/06  02:00:00,13.3,10.12044679,13.35320043,21.66661321,9.666524768,17.65080896,7.362985021,14.77545504,10.4026461,0,13.25116058,0
 06/06  03:00:00,13.3,10.03336037,13.35320043,21.66660992,9.64562953,17.7065792,7.36758744,14.69962155,10.39287093,0,13.25116058,0
 06/06  04:00:00,13.3,9.849377458,13.35320043,21.66660219,9.626113061,17.75407265,7.37287911,14.61247525,10.38313607,0,13.25116058,0
 06/06  05:00:00,13.65,9.900359683,13.35320043,21.66660151,9.603253645,17.78787495,7.378523531,14.55643998,10.37257927,0,13.25116058,1495930.969
 06/06  06:00:00,15.18333333,11.01578167,13.35320043,21.66664163,9.569961375,17.85402271,7.38395721,14.95691001,10.36413269,0.000388641,13.30868685,0
 06/06  07:00:00,17.38333333,12.23407767,13.35320043,21.66665973,9.558224616,17.74300852,7.388888991,16.14643052,10.35708628,0.00060907,13.3367863,0
 06/06  08:00:00,20.28333333,13.46019481,13.35320043,21.66666686,9.563574905,17.51186953,7.391708744,18.14092193,10.34923402,0.003619818,13.35045652,3333500.292
 06/06  09:00:00,22.98333333,14.66521447,13.35320043,21.94982617,9.639963656,17.28442241,7.39339317,20.54652564,10.34154851,0.024832797,13.35320037,14539997.81
 06/06  10:00:00,25.18333333,15.97090657,13.35320043,21.87350428,9.713706451,17.23124484,7.385770448,23.03288731,10.32809132,0.001787254,13.35320043,0
 06/06  11:00:00,26.45,16.63869763,13.35320043,21.76739406,9.738499876,17.24544805,7.380489965,25.00757205,10.32212305,0,13.35320043,1496098.757
 06/06  12:00:00,26.7,16.66938554,13.35320043,21.81809131,9.770927194,17.25256025,7.381519249,26.34909861,10.32267349,0.000218744,13.35320043,0
 06/06  13:00:00,27.63333333,16.89948167,13.35320043,21.95291893,9.791141045,17.25403024,7.373927905,27.27288893,10.31390229,0.000253066,13.35320043,0
 06/06  14:00:00,27.65833333,16.93489697,13.35320043,22.12119812,9.810699232,17.25652822,7.368790011,27.53215446,10.3069841,0,13.35320043,0
 06/06  15:00:00,26.26666667,16.58548232,13.35320043,22.2816827,9.830039106,17.26508646,7.361064014,27.41471963,10.29869633,0.002121528,13.35320043,1887209.019
 06/06  16:00:00,25.25,15.90830789,13.35320043,22.45094731,9.84588627,17.27867984,7.347260886,27.18567269,10.28381374,0.000890031,13.35320043,1495945.284
 06/06  17:00:00,24.35833333,15.68821928,13.35320043,22.64430201,9.867068604,17.29816023,7.342049027,26.05880293,10.27528062,4.3444E-05,13.35320043,0
 06/06  18:00:00,23.25833333,15.53524416,13.35320043,22.76192369,9.92205487,17.31798291,7.334586133,24.44266072,10.2672843,0.003255998,13.35320043,1649473.235
 06/06  19:00:00,22.15833333,15.30138024,13.35320043,22.76826004,9.987492375,17.33566032,7.329596402,23.14330312,10.26317386,0.0014768,13.35320043,1611859.929
 06/06  20:00:00,21.35,15.62796323,13.35320043,22.6601677,10.05634029,17.35398123,7.330722166,21.78804046,10.26773237,0,13.35320043,0
 06/06  21:00:00,21.74166667,16.69419469,13.35320043,22.59325329,10.1626046,17.37086693,7.340447989,20.74528764,10.28642833,0,13.35320043,0
 06/06  22:00:00,21.26666667,16.9322146,13.35320043,22.48431158,10.29513126,17.36645092,7.34761656,20.19897688,10.3090112,2.09369E-05,13.35320043,0
 06/06  23:00:00,20.25,16.36176252,13.35320043,22.30347659,10.40661368,17.33829028,7.339841127,19.80709408,10.3121076,0.00033279,13.35320043,1496090.041
 06/06  24:00:00,20,16.36285803,13.35320043,22.1135203,10.51062887,17.3151476,7.334479467,19.4064397,10.31618196,0,13.35320043,0
 06/07  01:00:00,18.71666667,15.85097122,13.45467008,21.92051538,10.61466523,17.29684729,7.326604065,19.11581682,10.31924623,0,13.35320043,0
 06/07  02:00:00,18.44166667,15.81035908,13.45467008,21.71703981,10.70452797,17.2787172,7.312497701,18.54324397,10.31469933,0,13.35320043,0
 06/07  03:00:00,18.25833333,15.88440024,13.45467008,21.66666686,10.80539643,17.29790793,7.30722924,18.05010987,10.31902163,0,13.35320043,0
 06/07  04:00:00,18.09166667,15.97311043,13.45467008,21.66666667,10.90676182,17.3686047,7.30865209,17.71413428,10.32944765,0,13.35320043,0
 06/07  05:00:00,18.3,16.16899797,13.45467008,21.66666667,11.00009229,17.40575692,7.301691987,17.69914612,10.33377538,0.000710108,13.41733771,1606741.639
 06/07  06:00:00,18.65,16.49856325,13.45467008,21.66666667,11.14811958,17.47015991,7.297555878,17.96763072,10.34059463,0.000143143,13.43937105,0
 06/07  07:00:00,19.19166667,16.79837673,13.45467008,21.66666667,11.30941977,17.45585074,7.299641936,18.37646374,10.35777425,0.001891565,13.44760383,1831406.01
 06/07  08:00:00,20.1,17.34889829,13.45467008,21.66666701,11.40096348,17.39289226,7.301270467,19.05027451,10.37333655,2.38869E-05,13.45453625,0
 06/07  09:00:00,21.88333333,18.50646928,13.45467008,21.66666734,11.50672515,17.3789552,7.302848123,20.39083099,10.39698341,0.001630534,13.45465089,1620940.135
 06/07  10:00:00,23.44166667,19.23104134,13.45467008,21.67016652,11.69929458,17.32064312,7.304193508,21.58840339,10.43005194,0.001639339,13.45466798,0
 06/07  11:00:00,20.98333333,17.65409152,13.45467008,21.6667239,11.87934829,17.28799856,7.305387633,22.69460879,10.45733827,0,13.45467003,1496097.386
 06/07  12:00:00,20.18333333,17.20324132,13.45467008,21.66666667,11.96183639,17.32284914,7.306721614,23.79846504,10.48207413,0,13.45467003,0
 06/07  13:00:00,22.73333333,18.95183789,13.45467008,21.67833108,12.05205385,17.28008403,7.290518795,24.45629832,10.49775,0.00054773,13.45467006,0
 06/07  14:00:00,23.25833333,18.78079486,13.45467008,21.75584469,12.17775678,17.2494445,7.279135278,24.9437963,10.53449141,0,13.45467007,0
 06/07  15:00:00,23.73333333,18.37125772,13.45467008,21.83164202,12.26900302,17.25463318,7.271477795,24.87648019,10.56208461,0,13.45467007,1496103.434
 06/07  16:00:00,25.39166667,19.60665398,13.45467008,21.99837491,12.36538423,17.26449411,7.266352917,25.02315721,10.58925393,0.000573221,13.45467007,0
 06/07  17:00:00,24.81666667,19.77048111,13.45467008,22.28342924,12.55004212,17.27551548,7.258804764,25.205065,10.62300362,0,13.45467008,0
 06/07  18:00:00,20.34166667,17.70477381,13.45467008,22.2352137,12.7180076,17.28736678,7.288319403,24.5660112,10.67792089,0.000241129,13.45467008,0
 06/07  19:00:00,16.51666667,15.51702928,13.45467008,22.08600025,12.81506175,17.30168677,7.305453412,22.19794458,10.71623575,0.00221287,13.45467008,1710802.342
 06/07  20:00:00,14.25833333,13.74474666,13.45467008,21.92893832,12.86603626,17.31359136,7.308774802,20.07458485,10.73234727,0.001298706,13.45467008,1688481.308
 06/07  21:00:00,11.025,10.52062782,13.45467008,21.70948289,12.89124797,17.33183775,7.324557639,18.12131039,10.75084178,1.23358E-05,13.45467008,0
 06/07  22:00:00,8.758333333,8.329312864,13.45467008,21.66651749,12.85155672,17.44577749,7.340694112,16.33402993,10.75453136,0.000909058,13.45467008,0
 06/07  23:00:00,8.3,7.979729937,13.45467008,21.66640787,12.77423174,17.5318723,7.357370947,15.05213899,10.75163942,0.003958857,13.45467008,3427361.44
 06/07  24:00:00,8.65,8.325797026,13.45467008,21.66644076,12.67876761,17.57456034,7.36560593,14.43037904,10.74281606,0.004090874,13.45467008,2803086.826
 06/08  01:00:00,8.9,8.573023781,13.55553949,21.66646586,12.58172731,17.61045652,7.376661523,14.16645307,10.7393286,0,13.45467008,396559.2765
 06/08  02:00:00,8.9,8.428872869,13.55553949,21.66646415,12.4762519,17.7159247,7.388080025,14.00784588,10.73365001,0,13.45467008,0
 06/08  03:00:00,8.9,8.131531779,13.55553949,21.66644974,12.37926082,17.81234771,7.39787188,13.86797918,10.71954281,0,13.45467008,0
 06/08  04:00:00,8.9,7.846041507,13.55553949,21.66643477,12.31020728,17.88738216,7.428272349,13.74725616,10.72154486,0,13.45467008,0
 06/08  05:00:00,8.9,7.593214834,13.55553949,21.66642004,12.28505109,17.87591241,7.453447677,13.65039461,10.71684474,0.011254966,13.55474614,7700757.185
 06/08  06:00:00,9.191666667,7.461001231,13.55553949,21.66641852,12.14642867,18.1314912,7.479607317,13.74877842,10.70500454,0.000261192,13.55553949,0
 06/08  07:00:00,9.75,7.606665948,13.55553949,21.66642517,12.00049782,18.12087626,7.5039029,14.14556686,10.68842642,0,13.55553949,0
 06/08  08:00:00,10,7.72541993,13.55553949,21.66649163,11.92492682,17.93469904,7.523340743,14.87160279,10.67546784,0.000329236,13.55553949,0
 06/08  09:00:00,10.64166667,8.315635883,13.55553949,21.66654219,11.83754904,17.84525541,7.538535938,16.04231139,10.65999294,0.000427046,13.55553949,1495754.405
